Month_code,item_name,consumed-stock_amount,Total Sales[POS Sales less GST + Swiggy to Loocos],consumed-stock_amount%
2025-04,Chocolate Ice-cream,-1085.0,523213.8,-0.21
2025-04,Chocolate Ice-cream 4ltr,2040.0,523213.8,0.39
2025-04,Corn Meal - MAKKA RAVA,82.5,523213.8,0.02
2025-04,DVC BLUE OCCEAN FLV SYRUP 750ML,507.4000000000001,523213.8,0.1
2025-04,DVC Bubblegum Syrup Syrup 750 ml,50.73999999999995,523213.8,0.01
2025-04,DVC Cucumber Syrup 750 ml,0.0,523213.8,0.0
2025-04,DVC Green Apple 750 ML,456.6600000000001,523213.8,0.09
2025-04,DVC Mixed Berry Beverage Blend Syrup 750 ml,828.0,523213.8,0.16
2025-04,DVC PASSION FRUIT FLV SYRUP 750ML,608.8800000000001,523213.8,0.12
2025-04,DVC Peach GardenSyrup 750 ml,0.0,523213.8,0.0
2025-04,DVC Strawberry Syrup 750 ml,608.88,523213.8,0.12
2025-04,DVC Strawberry Syrup Syrup 750 ml,-781.63,523213.8,-0.15
2025-04,DVC Watermelon Syrup 750 ml,202.95999999999998,523213.8,0.04
2025-04,Dew 250ml Pet,525.0,523213.8,0.1
2025-04,Dew 330 ml can,-102.87,523213.8,-0.02
2025-04,Dew 750ml Pet,-38.75,523213.8,-0.01
2025-04,Dip Bowl,246.0,523213.8,0.05
2025-04,Dried Yeast,-679.96,523213.8,-0.13
2025-04,Egg-5.5,55.0,523213.8,0.01
2025-04,French Fries Box,1027.2,523213.8,0.2
2025-04,Frozen Sweet Corn-Pal Fresh,390.0,523213.8,0.07
2025-04,Frozen Sweet Corn-Pal Fresh 500gm,750.0,523213.8,0.14
2025-04,Garlic Bread Box,300.0,523213.8,0.06
2025-04,Gas-LPG-HPCL,12630.0,523213.8,2.41
2025-04,Green Chilly-Veg,80.0,523213.8,0.02
2025-04,Green Peas,130.0,523213.8,0.02
2025-04,HABIT JALAPENO SLICES 2.9 KG,1187.1999999999998,523213.8,0.23
2025-04,Herb Mix Masla,-356.79999999999995,523213.8,-0.07
2025-04,Honey,122.0,523213.8,0.02
2025-04,Honey mustard dressing,452.0,523213.8,0.09
2025-04,KOT Printing Rolls,2000.0,523213.8,0.38
2025-04,Lamp Pepperoni,-179.0,523213.8,-0.03
2025-04,Large Pizza Box,1559.25,523213.8,0.3
2025-04,Lehar Soda,460.88000000000005,523213.8,0.09
2025-04,Maida yamuna,-1040.0,523213.8,-0.2
2025-04,Malas Chocolate Sauce 5 ltr,-1590.0,523213.8,-0.3
2025-04,Mango Crush Sauce 750ml Malas,168.03000000000003,523213.8,0.03
2025-04,Mayonise premium,386.4,523213.8,0.07
2025-04,Medium Pizza Box,2760.0,523213.8,0.53
2025-04,Mexican Masala,-1245.0,523213.8,-0.24
2025-04,Mini Burger Box,450.0,523213.8,0.09
2025-04,Mixed Herb Loose,90.72,523213.8,0.02
2025-04,Mojito Menta Cubano,1268.5,523213.8,0.24
2025-04,Moktails Glass,-48.0,523213.8,-0.01
2025-04,OREGANO SACHET 0.8GM,1980.0,523213.8,0.38
2025-04,Oregano Sprinkler 500g,890.1400000000001,523213.8,0.17
2025-04,POTATO POPS,0.0,523213.8,0.0
2025-04,Paneer,580.0,523213.8,0.11
2025-04,Paneer tikka masala,37.5,523213.8,0.01
2025-04,Pasta Container Black,1038.2,523213.8,0.2
2025-04,Pepsi 250ml Pet,1470.0,523213.8,0.28
2025-04,Pepsi 750ml Pet,551.9300000000001,523213.8,0.11
2025-04,Pineapple slice-Tajir Habit-850g,0.0,523213.8,0.0
2025-04,Piri Piri Marinade 1KG,0.009999999999990905,523213.8,0.0
2025-04,Pizza Premix,4964.4,523213.8,0.95
2025-04,Pizza sauce premix,487.5,523213.8,0.09
2025-04,Processed cheese block,831.6000000000001,523213.8,0.16
2025-04,Puramate Pasta-Gomiti Rigate - macroni - 500g,278.20000000000005,523213.8,0.05
2025-04,Puramate Pasta-Penne Rigatte 500g,695.5,523213.8,0.13
2025-04,Regular Pizza Box,3833.5,523213.8,0.73
2025-04,Richs versatie cream,2967.1600000000003,523213.8,0.57
2025-04,Salad Bowl 250ml,514.5,523213.8,0.1
2025-04,Salad Bowl 500ml,301.2999999999997,523213.8,0.06
2025-04,Schezwan sauce,0.0,523213.8,0.0
2025-04,Slice Mango 250ml pet,530.1,523213.8,0.1
2025-04,Slice Mango 600ml pet,-188.28,523213.8,-0.04
2025-04,Strawberry sause 750,-57.2,523213.8,-0.01
2025-04,Strawberry-Ice cream,188.70000000000005,523213.8,0.04
2025-04,Sumeru Nuggets Premium 1Kg,344.3,523213.8,0.07
2025-04,Tandoori Tikka Marinade 500Grm,-1150.0,523213.8,-0.22
2025-04,Tandoori mix Masala,522.5,523213.8,0.1
2025-04,Tissue,36.0,523213.8,0.01
2025-04,Tripod,-769.5,523213.8,-0.15
2025-04,Tropicana Guava Delight 500ml,841.83,523213.8,0.16
2025-04,Vanilla Ice-cream 4ltr,2611.2,523213.8,0.5
2025-04,Veeba Chilli Flakes Seasoning(8G),33.08,523213.8,0.01
2025-04,Veeba Eggless Mayonise Chef 1KG,1800.0,523213.8,0.34
2025-04,Veeba Gouda Flavoured Dressing,784.0,523213.8,0.15
2025-04,Veeba Ketchup Sachet,2152.2,523213.8,0.41
2025-04,Veeba T. Ketchup 1.2KG,-525.0,523213.8,-0.1
2025-04,Veeba ThousandIsland Dressing 1KG,375.2,523213.8,0.07
2025-04,Veg burger pattis,288.0,523213.8,0.06
2025-04,Wooden Spoon,65.0,523213.8,0.01
2025-04,Zippy  B.Fast Sausage ,-384.06999999999994,523213.8,-0.07
2025-04,Zippy Chicken Salami,428.05999999999995,523213.8,0.08
2025-04,bbq mix,-1860.0,523213.8,-0.36
2025-04,bio cover 140,140.0,523213.8,0.03
2025-04,bio covers,16.0,523213.8,0.0
2025-04,bio cup,0.0,523213.8,0.0
2025-04,black olive slice Habit,2328.48,523213.8,0.45
2025-04,bonless chicken,19687.25,523213.8,3.76
2025-04,burger buns,416.0,523213.8,0.08
2025-04,butter,3458.0,523213.8,0.66
2025-04,butter,-2280.0,523213.8,-0.44
2025-04,canvill button mushroom,4576.0,523213.8,0.87
2025-04,chicken pepperoni,692.0,523213.8,0.13
2025-04,chicken pop corn sneha,224.0,523213.8,0.04
2025-04,chicken popcorn,281.7,523213.8,0.05
2025-04,chilly flakes 500gm,0.0,523213.8,0.0
2025-04,chilly flakes sachet,520.0,523213.8,0.1
2025-04,chilly garlic spread,0.0,523213.8,0.0
2025-04,chocolate chips,390.0,523213.8,0.07
2025-04,colby cheese 1 kg,190.34000000000015,523213.8,0.04
2025-04,dew 750 ml,824.88,523213.8,0.16
2025-04,drinking water-20ltr,120.0,523213.8,0.02
2025-04,dynamic cheddar block,-332.4,523213.8,-0.06
2025-04,dynamic diced mozerella,38558.57,523213.8,7.37
2025-04,egg,91.0,523213.8,0.02
2025-04,egg 6,180.0,523213.8,0.03
2025-04,egg-6.50,65.0,523213.8,0.01
2025-04,eng veg,2671.1899999999996,523213.8,0.51
2025-04,fish finger,59.46999999999997,523213.8,0.01
2025-04,french fry hungritos 2.5kg,6494.76,523213.8,1.24
2025-04,fruits,140.0,523213.8,0.03
2025-04,garlic,260.0,523213.8,0.05
2025-04,grocery,25410.07,523213.8,4.86
2025-04,habit baby corn,432.0,523213.8,0.08
2025-04,habit olive oil,990.0,523213.8,0.19
2025-04,hit spray big,315.0,523213.8,0.06
2025-04,ice cube,80.0,523213.8,0.02
2025-04,ice cube/80,0.0,523213.8,0.0
2025-04,maida,4194.0,523213.8,0.8
2025-04,maida yamuna,6480.0,523213.8,1.24
2025-04,makhni gravy,336.0,523213.8,0.06
2025-04,malas butterscotch crush,185.9,523213.8,0.04
2025-04,mexican mix,3784.5,523213.8,0.72
2025-04,milk,450.0,523213.8,0.09
2025-04,milk 28 milma,168.0,523213.8,0.03
2025-04,milk 30,180.0,523213.8,0.03
2025-04,mocktail glass,1176.0,523213.8,0.22
2025-04,mustard oil,74.4,523213.8,0.01
2025-04,nuggets sneha,257.15,523213.8,0.05
2025-04,oil,-1365.0,523213.8,-0.26
2025-04,paneer tikka powder,-450.0,523213.8,-0.09
2025-04,pepsi 1 ltr,1197.1799999999998,523213.8,0.23
2025-04,pepsi can 330ml,651.51,523213.8,0.12
2025-04,pineapple,160.0,523213.8,0.03
2025-04,pizza sauce,2520.0,523213.8,0.48
2025-04,potato wedges,37.18000000000001,523213.8,0.01
2025-04,red paprika habit,402.48,523213.8,0.08
2025-04,slice cheese,1454.94,523213.8,0.28
2025-04,sneha chi burgar pattis,0.0,523213.8,0.0
2025-04,sneha chi nuggets,804.9799999999999,523213.8,0.15
2025-04,staff chicken,300.0,523213.8,0.06
2025-04,staff rice 26kg,920.0,523213.8,0.18
2025-04,straw,80.0,523213.8,0.02
2025-04,tandoori mayonise,390.0,523213.8,0.07
2025-04,tandoori tikka powder,2300.0,523213.8,0.44
2025-04,tomato,400.0,523213.8,0.08
2025-04,tomato ketchup 1.2 bottle,1280.0,523213.8,0.24
2025-04,veeba pizza pasta sauce,-772.04,523213.8,-0.15
2025-04,veg,132.0,523213.8,0.03
2025-04,vegetables,6012.46,523213.8,1.15
2025-04,wodden spoon,-65.0,523213.8,-0.01
2025-04,wooden fork,0.0,523213.8,0.0
2025-03, dry yeast 500 gm,600.3,358957.6,0.17
2025-03,7UP 750ml Pet,930.0,358957.6,0.26
2025-03,7up 1 ltr,2704.7400000000002,358957.6,0.75
2025-03,7up 250ml Pet,2870.0,358957.6,0.8
2025-03,7up 600ml,687.6,358957.6,0.19
2025-03,7up pet 750ml,2518.75,358957.6,0.7
2025-03,7up750mlpet,930.0,358957.6,0.26
2025-03,Aqua Fina Mineral Water 1Ltr,1332.5,358957.6,0.37
2025-03,Aromat Seasoning Powder,120.4,358957.6,0.03
2025-03,BBQ Mix Masala,-930.0,358957.6,-0.26
2025-03,Berry Fresh Chicku Pulp,616.0,358957.6,0.17
2025-03,Berry Fresh Tender Coconut Pulp,925.0,358957.6,0.26
2025-03,Bread Premix,428.4,358957.6,0.12
2025-03,Brownie,962.5,358957.6,0.27
2025-03,Butter Scotch Ice-cream,0.0,358957.6,0.0
2025-03,Celotape-3/4inch-,138.0,358957.6,0.04
2025-03,Chettinad Mix,-1432.1999999999998,358957.6,-0.4
2025-03,Chicken Kheema  Masala,1953.0,358957.6,0.54
2025-03,Chicken burger pattis,1392.85,358957.6,0.39
2025-03,Chilli Flakes,88.0,358957.6,0.02
2025-03,Chilli Flakes-Tasty Pixel-Veeba-Sachet-0.8g,-529.2,358957.6,-0.15
2025-03,Chocolate Ice-cream 4ltr,408.0,358957.6,0.11
2025-03,Corn Meal - MAKKA RAVA,137.5,358957.6,0.04
2025-03,DVC BLUE OCCEAN FLV SYRUP 750ML,558.1399999999999,358957.6,0.16
2025-03,DVC Bubblegum Syrup Syrup 750 ml,0.0,358957.6,0.0
2025-03,DVC Cucumber Syrup 750 ml,53.0,358957.6,0.01
2025-03,DVC Green Apple 750 ML,304.4399999999998,358957.6,0.08
2025-03,DVC MOJITO MINT 750ML,2537.0,358957.6,0.71
2025-03,DVC Mint Flavoured Syrup 750 ml,2587.74,358957.6,0.72
2025-03,DVC Mixed Berry Beverage Blend Syrup 750 ml,165.60000000000002,358957.6,0.05
2025-03,DVC PASSION FRUIT FLV SYRUP 750ML,558.1399999999999,358957.6,0.16
2025-03,DVC Peach Garden Syrup Syrup 750 ml,390.82,358957.6,0.11
2025-03,DVC Peach GardenSyrup 750 ml,-424.0,358957.6,-0.12
2025-03,DVC Strawberry Syrup 750 ml,-608.88,358957.6,-0.17
2025-03,DVC Strawberry Syrup Syrup 750 ml,635.08,358957.6,0.18
2025-03,DVC Watermelon Syrup 750 ml,202.96000000000004,358957.6,0.06
2025-03,Dew 250ml Pet,752.5,358957.6,0.21
2025-03,Dew 330 ml can,1268.73,358957.6,0.35
2025-03,Dew 600 ml,653.03,358957.6,0.18
2025-03,Dip Bowl,-220.0,358957.6,-0.06
2025-03,French Fries Box,-829.25,358957.6,-0.23
2025-03,Frozen Sweet Corn,480.0,358957.6,0.13
2025-03,Frozen Sweet Corn-Pal Fresh,750.0,358957.6,0.21
2025-03,Frozen Sweet Corn-Pal Fresh,-520.0,358957.6,-0.14
2025-03,GO-Monterey Jack Cheese-2kg,1163.0,358957.6,0.32
2025-03,Garlic Bread Box,292.5,358957.6,0.08
2025-03,Gas-LPG-HPCL,22094.0,358957.6,6.16
2025-03,Green Peas,18.0,358957.6,0.01
2025-03,HABIT JALAPENO SLICES 2.9 KG,890.4000000000001,358957.6,0.25
2025-03,Herb Mix Masla,490.5999999999999,358957.6,0.14
2025-03,Honey,97.60000000000002,358957.6,0.03
2025-03,Honey mustard dressing,565.0,358957.6,0.16
2025-03,KOT Printing Rolls,450.0,358957.6,0.13
2025-03,Lamp Pepperoni,179.0,358957.6,0.05
2025-03,Large Pizza Box,222.75,358957.6,0.06
2025-03,Lehar Soda,2337.3199999999997,358957.6,0.65
2025-03,Maida yamuna,6791.0,358957.6,1.89
2025-03,Malas Chocolate Sauce 5 ltr,0.0,358957.6,0.0
2025-03,Mango Crush Sauce 750ml Malas,588.11,358957.6,0.16
2025-03,Mayonise premium,252.0,358957.6,0.07
2025-03,Medium Pizza Box,2330.0,358957.6,0.65
2025-03,Mini Burger Box,648.0,358957.6,0.18
2025-03,Mixed Herb Loose,96.0,358957.6,0.03
2025-03,Mixed Herb Loose,-90.72,358957.6,-0.03
2025-03,Mojito Menta Cubano,-3754.76,358957.6,-1.05
2025-03,Moktails Glass,592.0,358957.6,0.16
2025-03,Mustard Oil,84.0,358957.6,0.02
2025-03,OREGANO SACHET 0.8GM,1095.0,358957.6,0.31
2025-03,OREGANO SACHET 0.8GM,-440.0,358957.6,-0.12
2025-03,Oregano Sprinkler 500g,649.6000000000001,358957.6,0.18
2025-03,POTATO POPS,286.16999999999996,358957.6,0.08
2025-03,Paneer,1740.0,358957.6,0.48
2025-03,Paneer tikka masala,37.5,358957.6,0.01
2025-03,Paper Glass,100.0,358957.6,0.03
2025-03,Paper Plates,99.0,358957.6,0.03
2025-03,Pasta Container Black,993.45,358957.6,0.28
2025-03,Pepsi 250ml Pet,2660.0,358957.6,0.74
2025-03,Pepsi 750ml Pet,3255.0,358957.6,0.91
2025-03,Pineapple slice-Tajir Habit-850g,110.25,358957.6,0.03
2025-03,Piri Piri Marinade 1KG,140.24,358957.6,0.04
2025-03,Pizza Premix,2721.6,358957.6,0.76
2025-03,Pizza sauce premix,325.0,358957.6,0.09
2025-03,Processed cheese block,1335.6,358957.6,0.37
2025-03,Puramate Basil 250g Pouch,273.0,358957.6,0.08
2025-03,Puramate Pasta-Gomiti Rigate - macroni - 500g,156.48999999999995,358957.6,0.04
2025-03,Puramate Pasta-Penne Rigatte 500g,208.6500000000001,358957.6,0.06
2025-03,Regular Pizza Box,3859.0,358957.6,1.08
2025-03,Richs versatie cream,2007.7000000000003,358957.6,0.56
2025-03,Salad Bowl 250ml,330.75,358957.6,0.09
2025-03,Salad Bowl 500ml,288.20000000000005,358957.6,0.08
2025-03,Schezwan sauce,182.0,358957.6,0.05
2025-03,Slice Mango 200ml pet,477.09,358957.6,0.13
2025-03,Slice Mango 250ml pet,1060.2,358957.6,0.3
2025-03,Slice Mango 600ml pet,1013.5799999999999,358957.6,0.28
2025-03,Strawberry sause 750,0.0,358957.6,0.0
2025-03,Strawberry-Ice cream,125.80000000000001,358957.6,0.04
2025-03,Sumeru Nuggets Premium 1Kg,281.7,358957.6,0.08
2025-03,Tandoori mix Masala,1185.0,358957.6,0.33
2025-03,Tissue,288.0,358957.6,0.08
2025-03,Tripod,229.5,358957.6,0.06
2025-03,Tropicana Guava Delight,612.24,358957.6,0.17
2025-03,Tropicana Guava Delight 500ml,959.27,358957.6,0.27
2025-03,Vanilla Ice-cream 4ltr,3699.2,358957.6,1.03
2025-03,Veeba Chilli Flakes Seasoning(8G),-33.08,358957.6,-0.01
2025-03,Veeba Eggless Mayonise Chef 1KG,900.0,358957.6,0.25
2025-03,Veeba Gouda Flavoured Dressing,980.0,358957.6,0.27
2025-03,Veeba Ketchup Sachet,1273.3,358957.6,0.35
2025-03,Veeba T. Ketchup 1.2KG,735.0,358957.6,0.2
2025-03,Veeba Tandoori Spread-1kg,232.0,358957.6,0.06
2025-03,Veeba ThousandIsland Dressing 1KG,0.0,358957.6,0.0
2025-03,Veg burger pattis,301.5,358957.6,0.08
2025-03,Wooden Spoon,0.0,358957.6,0.0
2025-03,Zippy  B.Fast Sausage ,354.53,358957.6,0.1
2025-03,Zippy Chicken Salami,487.33999999999986,358957.6,0.14
2025-03,atta,108.0,358957.6,0.03
2025-03,bbq mix,2464.5,358957.6,0.69
2025-03,bio cover,540.0,358957.6,0.15
2025-03,bio covers,-416.0,358957.6,-0.12
2025-03,bio cup,-100.0,358957.6,-0.03
2025-03,black olive slice Habit,2328.48,358957.6,0.65
2025-03,bonless chicken,13054.3,358957.6,3.64
2025-03,burger bun 4,160.0,358957.6,0.04
2025-03,burger buns,352.0,358957.6,0.1
2025-03,butter,2280.0,358957.6,0.64
2025-03,butter,-38.0,358957.6,-0.01
2025-03,canvill button mushroom,3575.0,358957.6,1.0
2025-03,capsicum,64.0,358957.6,0.02
2025-03,cashew,200.0,358957.6,0.06
2025-03,chicken kheema masala,195.0,358957.6,0.05
2025-03,chicken pepperoni,-259.5,358957.6,-0.07
2025-03,chicken popcorn,112.68,358957.6,0.03
2025-03,chilly flakes 500gm,0.0,358957.6,0.0
2025-03,chilly flakes sachet,894.4,358957.6,0.25
2025-03,chilly garlic spread,170.0,358957.6,0.05
2025-03,colby cheese 1 kg,-1268.96,358957.6,-0.35
2025-03,dynamic cheddar block,805.6,358957.6,0.22
2025-03,dynamic diced mozerella,20055.71,358957.6,5.59
2025-03,egg,-91.0,358957.6,-0.03
2025-03,egg 7,140.0,358957.6,0.04
2025-03,eng veg,4160.0,358957.6,1.16
2025-03,fish finger,118.94999999999999,358957.6,0.03
2025-03,french fry hungritos 2.5kg,4623.8,358957.6,1.29
2025-03,garlic,360.0,358957.6,0.1
2025-03,grapes,100.0,358957.6,0.03
2025-03,grocery,19360.93,358957.6,5.39
2025-03,habit baby corn,432.0,358957.6,0.12
2025-03,habit olive oil,882.0,358957.6,0.25
2025-03,ice cube,-40.0,358957.6,-0.01
2025-03,ice cube/80,80.0,358957.6,0.02
2025-03,maida,-4194.0,358957.6,-1.17
2025-03,makhni gravy,224.0,358957.6,0.06
2025-03,malas butterscotch crush,-42.900000000000006,358957.6,-0.01
2025-03,mexican mix,1305.0,358957.6,0.36
2025-03,milk,100.0,358957.6,0.03
2025-03,milk 28 milma,280.0,358957.6,0.08
2025-03,milk maid,66.0,358957.6,0.02
2025-03,mocktail glass,-376.0,358957.6,-0.1
2025-03,nuggets sumeru,876.4,358957.6,0.24
2025-03,oil,1638.0,358957.6,0.46
2025-03,paneer tikka powder,450.0,358957.6,0.13
2025-03,pepsi 1 ltr,2749.08,358957.6,0.77
2025-03,pepsi 600 ml,1306.06,358957.6,0.36
2025-03,pepsi can 330ml,651.51,358957.6,0.18
2025-03,pizza sauce,-1920.0,358957.6,-0.53
2025-03,potato wedges,911.01,358957.6,0.25
2025-03,red paprika habit,402.48,358957.6,0.11
2025-03,slice 350ml,350.08,358957.6,0.1
2025-03,slice cheese,1257.66,358957.6,0.35
2025-03,staff chicken,1500.0,358957.6,0.42
2025-03,staff rice 26kg,-207.0,358957.6,-0.06
2025-03,straw,-20.0,358957.6,-0.01
2025-03,tandoori tikka powder,-2300.0,358957.6,-0.64
2025-03,tomato,200.0,358957.6,0.06
2025-03,tomato ketchup 1.2 bottle,-315.0,358957.6,-0.09
2025-03,tropicana guava 180ml,70.68,358957.6,0.02
2025-03,veeba pizza pasta sauce,5018.26,358957.6,1.4
2025-03,vegetables,6910.4400000000005,358957.6,1.93
2025-03,wooden fork,-85.0,358957.6,-0.02
2025-02, dry yeast 500 gm,704.6999999999999,383291.2,0.18
2025-02,7up 1 ltr,842.4599999999999,383291.2,0.22
2025-02,7up 250ml Pet,787.5,383291.2,0.21
2025-02,7up 600ml,1409.58,383291.2,0.37
2025-02,Aqua Fina Mineral Water 1Ltr,505.28,383291.2,0.13
2025-02,Aromat Seasoning Powder,86.0,383291.2,0.02
2025-02,BASIL,272.0,383291.2,0.07
2025-02,BBQ Mix Masala,465.0,383291.2,0.12
2025-02,Berry Fresh Chicku Pulp,-336.0,383291.2,-0.09
2025-02,Berry Fresh Chicku Pulp 2kg,560.0,383291.2,0.15
2025-02,Berry Fresh Tender Coconut Pulp,0.0,383291.2,0.0
2025-02,Berry Fresh Tender Coconut Pulp 2kg,740.0,383291.2,0.19
2025-02,Boneless Chicken,779.99,383291.2,0.2
2025-02,Bread Premix,330.0,383291.2,0.09
2025-02,Brownie,1423.5,383291.2,0.37
2025-02,Butter Scotch Ice-cream,927.5999999999999,383291.2,0.24
2025-02,CHILLY FLAKES SACHET 0.8GM,98.8,383291.2,0.03
2025-02,Chettinad Mix,32.55000000000007,383291.2,0.01
2025-02,Chicken Kheema  Masala,-1302.0,383291.2,-0.34
2025-02,Chicken burger pattis,1111.15,383291.2,0.29
2025-02,Chilli Flakes,220.0,383291.2,0.06
2025-02,Chocolate Ice-cream,1848.0,383291.2,0.48
2025-02,Chocolate Ice-cream 4ltr,0.0,383291.2,0.0
2025-02,Corn Meal - MAKKA RAVA,-110.0,383291.2,-0.03
2025-02,DVC BLUE OCCEAN FLV SYRUP 750ML,355.17999999999995,383291.2,0.09
2025-02,DVC Bubblegum Syrup Syrup 750 ml,50.74000000000001,383291.2,0.01
2025-02,DVC Cucumber Syrup 750 ml,0.0,383291.2,0.0
2025-02,DVC Green Apple 750 ML,355.18000000000006,383291.2,0.09
2025-02,DVC MOJITO MINT 750ML,2080.34,383291.2,0.54
2025-02,DVC Mango Beverage Blend Syrup 750 ml,764.64,383291.2,0.2
2025-02,DVC Mint Flavoured Syrup 750 ml,0.0,383291.2,0.0
2025-02,DVC Mixed Berry Beverage Blend Syrup 750 ml,165.60000000000002,383291.2,0.04
2025-02,DVC PASSION FRUIT FLV SYRUP 750ML,-710.36,383291.2,-0.19
2025-02,DVC Passion Fruit 750ML,1268.5,383291.2,0.33
2025-02,DVC Peach Garden Syrup Syrup 750 ml,-390.82,383291.2,-0.1
2025-02,DVC Peach GardenSyrup 750 ml,424.0,383291.2,0.11
2025-02,DVC Strawberry Syrup 750 ml,507.4,383291.2,0.13
2025-02,DVC Strawberry Syrup Syrup 750 ml,-390.82000000000005,383291.2,-0.1
2025-02,DVC Watermelon Syrup 750 ml,202.95999999999992,383291.2,0.05
2025-02,Dew 250ml Pet,665.0,383291.2,0.17
2025-02,Dew 330 ml can,205.74000000000012,383291.2,0.05
2025-02,Dew 600 ml,687.3999999999999,383291.2,0.18
2025-02,Dip Bowl,354.0,383291.2,0.09
2025-02,French Fries Box,1096.75,383291.2,0.29
2025-02,Frozen Sweet Corn,-480.0,383291.2,-0.13
2025-02,Frozen Sweet Corn-Pal Fresh,1350.0,383291.2,0.35
2025-02,G.Crown Mushroom Slice 800g,2121.0,383291.2,0.55
2025-02,Garlic Bread Box,-472.5,383291.2,-0.12
2025-02,Gas-LPG-HPCL,15655.0,383291.2,4.08
2025-02,Green Peas,27.0,383291.2,0.01
2025-02,HABIT JALAPENO SLICES 2.9 KG,1929.2,383291.2,0.5
2025-02,Herb Mix Masla,2395.2,383291.2,0.62
2025-02,Honey,73.19999999999999,383291.2,0.02
2025-02,Honey mustard dressing,1356.0,383291.2,0.35
2025-02,KOT Printing Rolls,428.0,383291.2,0.11
2025-02,Lamp Pepperoni,447.5,383291.2,0.12
2025-02,Large Pizza Box,2093.8500000000004,383291.2,0.55
2025-02,Lehar Soda,905.3,383291.2,0.24
2025-02,Maida yamuna,7634.0,383291.2,1.99
2025-02,Malas Chocolate Sauce 5 ltr,0.0,383291.2,0.0
2025-02,Mango Crush Sauce 750ml Malas,-756.1400000000001,383291.2,-0.2
2025-02,Mayonise premium,672.0,383291.2,0.18
2025-02,Medium Pizza Box,1850.0,383291.2,0.48
2025-02,Mini Burger Box,768.0,383291.2,0.2
2025-02,Mixed Herb Loose,-96.0,383291.2,-0.03
2025-02,Moktails Glass,-1488.0,383291.2,-0.39
2025-02,Mustard Oil,-84.0,383291.2,-0.02
2025-02,OREGANO SACHET 0.8GM,1759.3000000000002,383291.2,0.46
2025-02,Oregano Sprinkler 500g,649.6,383291.2,0.17
2025-02,POTATO POPS,59.640000000000015,383291.2,0.02
2025-02,Paneer,870.0,383291.2,0.23
2025-02,Paneer tikka masala,-18.75,383291.2,-0.0
2025-02,Paper Glass,-100.0,383291.2,-0.03
2025-02,Paper Straw Big,22.5,383291.2,0.01
2025-02,Paper Straw Small,70.0,383291.2,0.02
2025-02,Pasta Container Black,1118.7499999999998,383291.2,0.29
2025-02,Pepsi 250ml Pet,1575.0,383291.2,0.41
2025-02,Pineapple slice-Tajir Habit-850g,110.25,383291.2,0.03
2025-02,Piri Piri Marinade 1KG,93.5,383291.2,0.02
2025-02,Pizza Premix,2898.0,383291.2,0.76
2025-02,Pizza sauce premix,910.0,383291.2,0.24
2025-02,Processed cheese block,1058.4,383291.2,0.28
2025-02,Puramate Basil 250g Pouch,-273.0,383291.2,-0.07
2025-02,Puramate Pasta-Gomiti Rigate - macroni - 500g,260.81,383291.2,0.07
2025-02,Puramate Pasta-Penne Rigatte 500g,1321.45,383291.2,0.34
2025-02,Regular Pizza Box,2830.5,383291.2,0.74
