YEAR_MONTH,Txn_Date,Invoice_No,Item_Name,Price,Qty,Sub_Total,Discount,Final_Total,Variation,Category
2026-01,2026-01-31,9117.0,Veg Burger,90.0,1.0,90.0,0.0,94.5,,Burger
2026-01,2026-01-31,9117.0,Margherita Pizza (7 Inch),135.0,1.0,135.0,0.0,141.76,7 Inch,Veg Pizza
2026-01,2026-01-31,9117.0,Pineapple Juice,80.0,1.0,80.0,0.0,84.0,,Shakes & Juices
2026-01,2026-01-31,9117.0,Green Apple,99.0,1.0,99.0,0.0,103.96,,Mojitos
2026-01,2026-01-31,9116.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-31,9115.0,French Fries,95.0,3.0,285.0,0.0,299.26,,Munchies
2026-01,2026-01-31,9114.0,Non Veg Meal For 4,829.0,1.0,829.0,0.0,870.46,,Combos
2026-01,2026-01-31,9113.0,Cheese N Corn Chicken (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-31,9112.0,Hot Treat Pizza (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Non Veg Pizza
2026-01,2026-01-31,9111.0,Burger Combo @ 199,199.0,1.0,199.0,0.0,208.94,,Burger
2026-01,2026-01-31,9111.0,Fresh Garden Mint,99.0,1.0,99.0,0.0,103.96,,Mojitos
2026-01,2026-01-31,9110.0,2 Medium Non-veg@759,809.0,1.0,809.0,0.0,849.46,,Combos
2026-01,2026-01-31,9109.0,Butter Chicken Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-31,9109.0,7up 250ml Pet,20.0,1.0,20.0,0.0,20.0,,Soft Drinks
2026-01,2026-01-31,9107.0,2 Regular Non-veg@409,409.0,1.0,409.0,0.0,429.46,,Combos
2026-01,2026-01-31,9107.0,Mint Lime Juice,45.0,3.0,135.0,0.0,141.76,,Shakes & Juices
2026-01,2026-01-31,9106.0,2 Regular Non-veg@409,409.0,1.0,409.0,0.0,429.46,,Combos
2026-01,2026-01-31,9105.0,Veg Tandoori Paneer Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Veg Pizza
2026-01,2026-01-31,9104.0,Pepsi 250ml Pet,20.0,2.0,40.0,0.0,40.0,,Soft Drinks
2026-01,2026-01-31,9103.0,Cheese N Corn Chicken (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-31,9102.0,Combo Delight Non-veg,189.0,1.0,189.0,0.0,198.44,,Combos
2026-01,2026-01-31,9102.0,Tender Coconut,99.0,1.0,99.0,0.0,99.0,,Shakes & Juices
2026-01,2026-01-31,9102.0,Chocolate Shake,99.0,1.0,99.0,0.0,99.0,,Shakes & Juices
2026-01,2026-01-31,9101.0,Chikku Shake,89.0,2.0,178.0,0.0,178.0,,Shakes & Juices
2026-01,2026-01-31,9100.0,Burger Combo @ 199,199.0,1.0,199.0,0.0,208.94,,Burger
2026-01,2026-01-31,9100.0,Bbq Chicken Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-31,9100.0,Fresh Lime Juice,40.0,1.0,40.0,0.0,42.0,,Shakes & Juices
2026-01,2026-01-31,9099.0,2 Regular Non-veg@409,409.0,1.0,409.0,0.0,429.46,,Combos
2026-01,2026-01-31,9098.0,Mdew 330ml Can,40.0,1.0,40.0,0.0,40.0,,Soft Drinks
2026-01,2026-01-31,9098.0,Pepsi 330ml Can,40.0,1.0,40.0,0.0,40.0,,Soft Drinks
2026-01,2026-01-31,9097.0,Mushroom Delight Pizza (7 Inch),205.0,1.0,205.0,0.0,215.26,7 Inch,Veg Pizza
2026-01,2026-01-31,9097.0,Supreme Veg Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Veg Pizza
2026-01,2026-01-31,9097.0,Garlic Bread,120.0,1.0,120.0,0.0,126.0,,Garlic Bread
2026-01,2026-01-31,9096.0,Chicken Pepperoni (7 Inch),315.0,2.0,630.0,0.0,661.5,7 Inch,Non Veg Pizza
2026-01,2026-01-31,9095.0,Slice 200ml,20.0,1.0,20.0,0.0,20.0,,Soft Drinks
2026-01,2026-01-31,9095.0,Soft Drink,55.0,1.0,55.0,0.0,55.0,,Soft Drinks
