Vendor_Name,Item_Name,UOM,Unit_Price,Date
Essar Associates,Sting 250ml pet,Nos,17.5,2022-12-08
Essar Associates,Tropicana Mixed Fruit Delight,Nos,17.67,2022-12-08
Taha Enterprices,Veeba Barbequesauce 1KG,Nos,166.0,2022-12-16
Essar Associates,Tropicana Guava Delight,Nos,17.67,2022-12-29
Koonathil Traders,French Fries 6mm-Hungritos,Nos,360.0,2022-12-24
Koonathil Traders,Frozen Sweet Corn,Pkt,103.0,2022-12-13
Koonathil Traders,Sumeru Nuggets Premium 1Kg,Pkt,333.76,2022-12-13
Koonathil Traders,Mc Cain Potato Wedges 2.5kg,Nos,481.6,2022-12-13
Koonathil Traders,French Fries 6mm-ITC,Pkt,360.0,2022-12-13
Koonathil Traders,Neo-Black Sliced Olives-3kg,Nos,598.0,2022-12-13
Koonathil Traders,Neo Red Paprika 3Kg,Nos,375.01,2022-12-13
Koonathil Traders,Butter Scotch Sauce 750ml,Nos,138.0,2022-12-13
Koonathil Traders,OREGANO SACHET 0.8GM,Pkt,207.9,2022-12-13
Koonathil Traders,Veeba T. Ketchup 1.2KG,Nos,109.76,2022-12-13
Koonathil Traders,CHILLY FLAKES SACHET 0.8GM,Pkt,207.9,2022-12-13
Koonathil Traders,Veeba Ketchup Sachet,Pkt,89.6,2022-12-13
Local Purchase,Chicken-Whole-Staff,Kg,131.9,2022-12-01
Five Star Traders,AVT Premium Tea,Pkt,30.0,2022-12-01
MBS Traders,Tooth Pick,Pkt,15.0,2022-12-02
MBS Traders,tissue,Pkt,10.0,2022-12-02
KTP Vegitables,Onion-Veg,Kg,24.0,2022-12-02
KTP Vegitables,Cauli Flower-veg,Kg,41.67,2022-12-02
Local Purchase,Mutton,Kg,600.0,2022-12-03
MBS Traders,Tissue,Pkt,10.0,2022-12-03
Local Purchase,Vanilla Ice-cream,Pkt,437.0,2022-12-03
AK Chicken Adakkaputhur,Bornless Chicken- Adakkaputhur,Kg,220.0,2022-12-03
Local Purchase,Red Apple,Kg,109.89,2022-12-03
AK Chicken Adakkaputhur,Bornless Chicken- Adakkaputhur,Kg,225.0,2022-12-04
Five Star Traders,Rice-ponni,Kg,36.0,2022-12-04
KTP Vegitables,ginger,Kg,60.0,2022-12-05
KTP Vegitables,Snakeguard-Veg,Kg,30.0,2022-12-05
KTP Vegitables,Cucumber-veg,Kg,24.0,2022-12-04
Five Star Traders,Palm Oil - Refined Oil,Pkt,97.0,2022-12-05
Five Star Traders,Rice-ponni,Kg,34.0,2022-12-05
Five Star Traders,Mutton Masala,Pkt,20.0,2022-12-05
KTP Vegitables,Potato-Veg,Kg,37.0,2022-12-06
Local Purchase,Chicken-Whole-Staff,Kg,129.0,2022-12-07
City Mart Supermarket,Milk-Elanad-500ml,Pkt,25.0,2022-12-07
Local Purchase,Agarbathi,Pkt,30.0,2022-12-09
MBS Traders,Tissue Big,Pkt,18.0,2022-12-09
MBS Traders,plastic Colour Cover,Pkt,160.0,2022-12-09
Five Star Traders,sugar,Kg,39.0,2022-12-09
Five Star Traders,Rice-ponni,Kg,35.0,2022-12-09
Five Star Traders,M Thuvara,Kg,115.0,2022-12-09
Five Star Traders,Chicken Masala-Quality,Pkt,38.0,2022-12-09
Five Star Traders,cockroach killer chalk,Nos,15.0,2022-12-09
City Mart Supermarket,Egg,Nos,6.5,2022-12-10
KTP Vegitables,ginger,Kg,50.0,2022-12-10
KTP Vegitables,Tomato-Veg,Kg,15.0,2022-12-11
KTP Vegitables,Pineapple-Veg,Kg,50.0,2022-12-11
KTP Vegitables,Carrot-Veg,Kg,58.0,2022-12-11
Local Purchase,milk,Pkt,23.75,2022-12-11
Local Purchase,Red Yellow Capcicum,Kg,219.75,2022-12-11
Royal Hypermarket-Ottapalam,Broccoli-royal,Kg,190.01,2022-12-11
Local Purchase,Ant repellent powder,Pkt,30.0,2022-12-12
City Mart Supermarket,Milk-Elanad-500ml,Pkt,28.0,2022-12-12
Five Star Traders,Rice-ponni,Kg,37.0,2022-12-13
Five Star Traders,Rice-ponni-Madurai,Kg,38.0,2022-12-13
Royal Hypermarket-Ottapalam,Red Yellow Capcicum,Kg,260.0,2022-12-13
Royal Hypermarket-Ottapalam,Red Yellow Capcicum,Kg,260.0,2022-12-13
Royal Hypermarket-Ottapalam,Parsely-Veg,Kg,380.0,2022-12-13
KTP Vegitables,pappaya-veg,Kg,30.0,2022-12-13
Local Purchase,Spray-Gun,Nos,20.0,2022-12-14
Local Purchase,Tissue Big,Pkt,20.0,2022-12-14
Local Purchase,Cashew nut,Kg,1000.0,2022-12-14
KTP Vegitables,bottle gourd,Kg,23.64,2022-12-15
Local Purchase,Mustard Oil,Pkt,100.0,2022-12-15
Local Purchase,Plastic Cover 16X20,Pkt,130.0,2022-12-15
Local Purchase,Ponni Rice,Kg,34.0,2022-12-15
Local Purchase,cover colour,Pkt,90.0,2022-12-15
Local Purchase,Exo Dishwash cake big,Nos,9.0,2022-12-15
Five Star Traders,Turmeric Powder-loose,Kg,136.0,2022-12-15
Local Purchase,Cash Voucher Book,Nos,48.0,2022-12-16
AK Chicken Adakkaputhur,chicken kheema-Adakkaputhur,Kg,225.0,2022-12-16
Local Purchase,Dishwash-Liquid,Nos,250.0,2022-12-17
Local Purchase,Toilet cleaner-Acid,Nos,250.0,2022-12-17
Local Purchase,Ponni Rice-Bag,Nos,884.0,2022-12-17
Local Purchase,funel,Nos,12.0,2022-12-17
City Mart Supermarket,Nallenna-500ml-Pavan,Nos,130.0,2022-12-17
KTP Vegitables,Garlic-Veg,Kg,44.0,2022-12-17
KTP Vegitables,Cucumber-veg,Kg,38.33,2022-12-17
Local Purchase,Wall Hook,Nos,15.0,2022-12-18
Local Purchase,Egg,Nos,6.5,2022-12-18
Local Purchase,Electric Wire,Nos,45.0,2022-12-18
Local Purchase,Insulation Tape,Nos,15.0,2022-12-18
Isha Fresh Vegitables (Hisham),Basil-fresh,Kg,680.0,2022-12-18
Isha Fresh Vegitables (Hisham),Baby Corn Whole-Fresh,Kg,480.0,2022-12-18
Isha Fresh Vegitables (Hisham),Baby Corn Whole-Fresh,Kg,420.0,2022-12-18
Isha Fresh Vegitables (Hisham),Parsely-Veg,Kg,228.0,2022-12-18
Isha Fresh Vegitables (Hisham),Red yellow capsicum,Kg,220.0,2022-12-18
Local Purchase,decoration-Mala,Nos,30.0,2022-12-18
Local Purchase,decoration-Star-1,Nos,45.0,2022-12-18
Local Purchase,decoration-Star-2,Nos,70.0,2022-12-18
Local Purchase,LED Star,Nos,448.0,2022-12-18
Five Star Traders,Sugar,Kg,38.5,2022-12-19
Local Purchase,Note Book,Nos,30.0,2022-12-19
KTP Vegitables,Onion-Veg,Kg,38.33,2022-12-20
City Mart Supermarket,Wiper-Arafa,Nos,110.0,2022-12-21
Local Purchase,Chicken-Whole-Staff,Kg,136.84,2022-12-21
MBS Traders,Exo Dishwash cake,Nos,5.0,2022-12-21
Five Star Traders,Tea Loose,Kg,195.0,2022-12-21
Five Star Traders,Exo Steel Wool,Nos,15.0,2022-12-23
AK Chicken Adakkaputhur,Bornless Chicken- Adakkaputhur,Kg,260.98,2022-12-24
AK Chicken Adakkaputhur,Bornless Chicken- Adakkaputhur,Kg,264.78,2022-12-24
MBS Traders,Agarbathi,Pkt,45.0,2022-12-24
Isha Fresh Vegitables (Hisham),Baby Corn Whole-Fresh,Pkt,76.0,2022-12-24
Isha Fresh Vegitables (Hisham),Brocoli,Kg,290.0,2022-12-24
KTP Vegitables,Onion-Veg,Kg,28.0,2022-12-24
KTP Vegitables,Green Chilly-Veg,Kg,74.0,2022-12-24
KTP Vegitables,Ginger-Veg,Kg,50.0,2022-12-24
Five Star Traders,Lemon Pickle-500grm-pkt,Pkt,44.0,2022-12-27
KTP Vegitables,Garlic-Veg,Kg,45.0,2022-12-26
Local Purchase,Aluminium Uruli,Nos,375.0,2022-12-28
Five Star Traders,Rava,Kg,44.0,2022-12-28
Five Star Traders,Palm Oil - Refined Oil,Pkt,98.0,2022-12-28
AK Chicken Adakkaputhur,chicken kheema-Adakkaputhur,Kg,224.0,2022-12-28
AK Chicken Adakkaputhur,Bornless Chicken- Adakkaputhur,Kg,263.81,2022-12-27
AK Chicken Adakkaputhur,Bornless Chicken- Adakkaputhur,Kg,261.9,2022-12-26
Local Purchase,Chicken-Whole-Staff,Kg,132.0,2022-12-28
MBS Traders,Tissue,Pkt,11.0,2022-12-28
KTP Vegitables,Lemon-Veg,Kg,45.0,2022-12-28
KTP Vegitables,Ladyfinger			,Kg,40.0,2022-12-28
Local Purchase-Gas AGency,Gas-LPG-IOCL,Nos,1780.0,2022-12-29
Local Purchase,Towel,Nos,40.0,2022-12-29
Local Purchase,Towel,Nos,85.0,2022-12-29
Local Purchase,Apron,Nos,95.0,2022-12-29
Local Purchase,decoration-New Year mala,Nos,70.0,2022-12-29
KTP Vegitables,Capcicum-Veg,Kg,72.0,2022-12-29
KTP Vegitables,Lemon-Veg,Kg,20.0,2022-12-29
Local Purchase,decoration-Mala,Nos,25.0,2022-12-30
AK Chicken Adakkaputhur,Bornless Chicken- Adakkaputhur,Kg,264.76,2022-12-29
AK Chicken Adakkaputhur,Bornless Chicken- Adakkaputhur,Kg,268.0,2022-12-30
MBS Traders,plastic Cover-1kg,Pkt,160.0,2022-12-30
Five Star Traders,Exo spnge,Nos,12.0,2022-12-30
KTP Vegitables,Tomato-Veg,Kg,17.0,2022-12-30
Isha Fresh Vegitables (Hisham),Brocoli,Kg,210.0,2022-12-31
Isha Fresh Vegitables (Hisham),Red yellow capsicum,Kg,180.0,2022-12-31
Isha Fresh Vegitables (Hisham),Parsely-Veg,Kg,210.0,2022-12-31
Five Star Traders,M Thuvara,Kg,120.0,2022-12-31
Five Star Traders,Turmeric Powder-loose,Kg,228.0,2022-12-31
Five Star Traders,Mittai-Milk-Amul,Tin,59.0,2022-12-31
Local Purchase,PVC Bend,Nos,30.0,2022-12-31
Local Purchase,Electric Wire,Nos,110.0,2022-12-31
KTP Vegitables,Capcicum-Veg,Kg,78.0,2022-12-31
KTP Vegitables,Mint-Veg,Kg,100.0,2022-12-31
KTP Vegitables,Cauli Flower-veg,Kg,38.0,2022-12-31
Loocos Pizza CPY,Medium Pizza Box,Nos,12.27,2022-12-31
Loocos Pizza CPY,Wooden Spoon-160mm,Pkt,98.0,2022-12-31
Loocos Pizza CPY,Black pepper,Kg,500.0,2022-12-31
Loocos Pizza CPY,Bornless Chicken- Adakkaputhur,Kg,268.0,2022-12-31
Loocos Pizza CPY,Brownie,Kg,380.8,2022-12-31
Loocos Pizza CPY,Butter Scotch Ice-cream,Kg,290.68,2022-12-31
Loocos Pizza CPY,CHILLY FLAKES SACHET 0.8GM,Nos,0.69,2022-12-31
Loocos Pizza CPY,CHILLY FLAKES SACHET 0.8GM,Pkt,207.9,2022-12-31
Loocos Pizza CPY,chicken masala,Nos,26.0,2022-12-31
Loocos Pizza CPY,Chilli Flakes-Eastern,Kg,440.0,2022-12-31
Loocos Pizza CPY,DVC PASSION FRUIT FLV SYRUP 750ML,Nos,466.01,2022-12-31
Loocos Pizza CPY,DVC PASSION FRUIT FLV SYRUP 750ML,Ltr,621.34,2022-12-31
Loocos Pizza CPY,Exo Dishwash cake,Nos,5.0,2022-12-31
Loocos Pizza CPY,French Fries 6mm-Hungritos,Nos,360.0,2022-12-31
Loocos Pizza CPY,Frozen Sweet Corn,Kg,103.0,2022-12-31
Loocos Pizza CPY,Coriander Powder-loose,Kg,180.0,2022-12-31
Loocos Pizza CPY,M Thuvara,Kg,120.0,2022-12-31
Loocos Pizza CPY,Maida(Porotta 50kg),Pkt,2050.0,2022-12-31
Loocos Pizza CPY,Ponni Rice-Bag,Kg,34.0,2022-12-31
Loocos Pizza CPY,OREGANO SACHET 0.8GM,Pkt,207.9,2022-12-31
Loocos Pizza CPY,Palm Oil - Refined Oil,Pkt,98.0,2022-12-31
Loocos Pizza CPY,Paper Glass,Nos,0.7,2022-12-31
Loocos Pizza CPY,Pasta Container Black,Nos,9.2,2022-12-31
Loocos Pizza CPY,Pizza Premix,Kg,215.25,2022-12-31
Loocos Pizza CPY,Sarwar Black Olive SLices 3.1KG,Nos,630.0,2022-12-31
Loocos Pizza CPY,Sumeru Nuggets Premium 1Kg,Kg,333.76,2022-12-31
Loocos Pizza CPY,Tissue,Pkt,11.0,2022-12-31
Loocos Pizza CPY,Turmeric Powder-loose,Kg,228.0,2022-12-31
Loocos Pizza CPY,Veeba Ketchup Sachet,Nos,0.9,2022-12-31
Loocos Pizza CPY,Veeba T. Ketchup 1.2KG,Nos,109.76,2022-12-31
Loocos Pizza CPY,Zippy  B.Fast Sausage ,Pkt,285.0,2022-12-31
Loocos Pizza CPY,Tropicana Guava Delight,Nos,17.67,2022-12-31
Koonathil Traders,CHILLY FLAKES SACHET 0.8GM,Pkt,220.0,2023-01-21
Taha Enterprices,Garlic Chilli Spread,Kg,162.0,2023-01-27
Taha Enterprices,Veeba Gouda Flavoured Dressing,Nos,210.0,2023-01-27
Taha Enterprices,Veeba Makhani Gravy 1KG,Nos,210.56,2023-01-27
Taha Enterprices,Veeba Pasta & Pizza Sauce 1KG,Nos,180.0,2023-01-27
Taha Enterprices,Veeba Tandoori Spread-1kg,Nos,217.0,2023-01-27
Koonathil Traders,French Fries 6mm-Funwave,Pkt,387.99,2023-01-28
Koonathil Traders,DVC Mint Flavoured Syrup 750 ml,Nos,466.01,2023-01-28
Koonathil Traders,DVC Green Apple 750 ML,Nos,466.01,2023-01-28
Koonathil Traders,DVC PASSION FRUIT FLV SYRUP 750ML,Nos,466.01,2023-01-28
Koonathil Traders,DVC BLUE OCCEAN FLV SYRUP 750ML,Nos,466.01,2023-01-28
Koonathil Traders,Veeba T. Ketchup 1.2KG,Nos,98.56,2023-01-28
Koonathil Traders,MilkyMist-Mozzarella Cheese-shredded-2kg,Pkt,919.68,2023-01-28
Koonathil Traders,Mini Burger Box,Pkt,271.4,2023-01-28
Lakhsyam Foods,BBQ Mix Masala,Kg,442.4,2022-12-27
Lakhsyam Foods,Brownie,Kg,380.8,2022-12-27
Lakhsyam Foods,Dip Bowl,Nos,2.95,2022-12-27
Lakhsyam Foods,Herb Mix Masla,Kg,436.8,2022-12-27
Lakhsyam Foods,Medium Pizza Box,Nos,12.27,2022-12-27
Lakhsyam Foods,Mexican Masala,Kg,397.6,2022-12-27
Lakhsyam Foods,Paneer Tikka Butter Masala,Kg,352.8,2022-12-27
Lakhsyam Foods,Pizza Premix,Kg,215.25,2022-12-27
Lakhsyam Foods,Salad Bowl 250ml,Nos,5.89,2022-12-27
Lakhsyam Foods,Tandoori mix Masala,Kg,375.2,2022-12-27
Local Purchase,Chicken-Whole-Staff,Kg,137.14,2023-01-01
Five Star Traders,Palm Oil - Refined Oil,Pkt,99.0,2023-01-02
MBS Traders,plastic cover 5kg,Pkt,160.0,2023-01-02
KTP Vegitables,Onion-Veg,Kg,25.0,2023-01-02
KTP Vegitables,Green Chilly-Veg,Kg,78.0,2023-01-02
KTP Vegitables,Snakeguard-Veg,Kg,32.5,2023-01-03
KTP Vegitables,Garlic-Veg,Kg,54.0,2023-01-04
KTP Vegitables,kovakka-veg,Kg,44.0,2023-01-04
Local Purchase,Chicken-Whole-Staff,Kg,130.0,2023-01-05
Local Purchase,Bulb 584,Nos,110.0,2023-01-05
AK Chicken Adakkaputhur,chicken kheema-Adakkaputhur,Kg,220.0,2023-01-06
KTP Vegitables,Carrot-Veg,Kg,35.0,2023-01-06
KTP Vegitables,Green Chilly-Veg,Kg,58.0,2023-01-06
KTP Vegitables,Cauli Flower-veg,Kg,37.5,2023-01-07
KTP Vegitables,Lemon-Veg,Kg,40.0,2023-01-08
KTP Vegitables,Potato-Veg,Kg,36.0,2023-01-08
MBS Traders,Micro 16x20-Small pkt,Pkt,80.0,2023-01-08
AK Chicken Adakkaputhur,Bornless Chicken- Adakkaputhur,Kg,275.0,2023-01-08
Five Star Traders,Masoor-Red,Kg,100.0,2023-01-08
Five Star Traders,Cherry,Kg,250.0,2023-01-08
Local Purchase,Mustard-Oil,Nos,95.0,2023-01-09
Five Star Traders,Black pepper,Kg,550.0,2023-01-09
KTP Vegitables,Garlic-Veg,Kg,48.0,2023-01-10
KTP Vegitables,Cucumber-veg,Kg,36.0,2023-01-10
KTP Vegitables,Bitter Guard-Veg,Kg,42.5,2023-01-10
AK Chicken Adakkaputhur,Bornless Chicken- Adakkaputhur,Kg,272.86,2023-01-10
Local Purchase,Soap Powder Small Pkt,Pkt,10.0,2023-01-10
Local Purchase,Mop with Stick,Nos,125.0,2023-01-10
Local Purchase,Mop stick,Nos,35.0,2023-01-10
Local Purchase,Seal Ink,Nos,30.0,2023-01-11
Local Purchase,Chicken-Whole-Staff,Kg,125.0,2023-01-11
Five Star Traders,Palm Oil - Refined Oil,Pkt,96.5,2023-01-11
Five Star Traders,Bush Colour,Nos,55.0,2023-01-11
KTP Vegitables,Lemon-Veg,Kg,44.0,2023-01-11
KTP Vegitables,brinjal-veg,Kg,33.33,2023-01-11
KTP Vegitables,Cheera-veg,Kg,31.25,2023-01-13
KTP Vegitables,Coriander Leaves-Veg,Kg,100.0,2023-01-12
Loocos Pizza CPY,Sting 250ml pet,Nos,17.5,2023-01-31
Loocos Pizza CPY,French Fries Box,Nos,4.25,2023-01-31
Loocos Pizza CPY,Large Pizza Box,Nos,12.5,2023-01-31
Loocos Pizza CPY,Medium Pizza Box,Nos,10.4,2023-01-31
Loocos Pizza CPY,Regular Pizza Box,Nos,7.35,2023-01-31
Loocos Pizza CPY,Garlic Bread Box,Nos,7.45,2023-01-31
Loocos Pizza CPY,Atta Loose,Kg,42.0,2023-01-31
Loocos Pizza CPY,Black Grapes,Kg,180.0,2023-01-31
Loocos Pizza CPY,Black pepper,Kg,550.0,2023-01-31
Loocos Pizza CPY,Brownie,Kg,340.0,2023-01-31
Loocos Pizza CPY,Cashew nut,Kg,800.0,2023-01-31
Loocos Pizza CPY,Chicken Masala,Nos,26.0,2023-01-31
Loocos Pizza CPY,Chilli Powder,Kg,330.0,2023-01-31
Loocos Pizza CPY,Chocolate Ice-cream,Kg,290.68,2023-01-31
Loocos Pizza CPY,DVC BLUE OCCEAN FLV SYRUP 750ML,Nos,466.01,2023-01-31
Loocos Pizza CPY,DVC Green Apple 750 ML,Nos,466.01,2023-01-31
Loocos Pizza CPY,DVC Passion Fruit 750ML,Nos,437.0,2023-01-31
Loocos Pizza CPY,French Fries 6mm-Funwave,Pkt,387.99,2023-01-31
Loocos Pizza CPY,French Fries 6mm-ITC,Kg,144.0,2023-01-31
Five Star Traders,Sugar-Loose,Kg,38.5,2023-01-13
Five Star Traders,Masoor-Red,Kg,90.0,2023-01-13
Five Star Traders,Chicken Masala,Nos,26.0,2023-01-13
City Mart Supermarket,Agarbathi-Small,Nos,10.0,2023-01-13
MBS Traders,Micro 27x30,Pkt,180.0,2023-01-14
MBS Traders,Paper Glass,Pkt,70.0,2023-01-14
MBS Traders,cello tape,Nos,25.0,2023-01-14
AK Chicken Adakkaputhur,Bornless Chicken- Adakkaputhur,Kg,274.9,2023-01-14
KTP Vegitables,Lemon-Veg,Kg,56.0,2023-01-16
Five Star Traders,Coriander Powder-loose,Kg,168.0,2023-01-16
Local Purchase,Drum for Maida,Nos,745.0,2023-01-16
Local Purchase,Knife Sharpener,Nos,145.0,2023-01-16
Local Purchase,Red Apple,Kg,111.11,2023-01-16
KTP Vegitables,Tomato-Veg,Kg,38.0,2023-01-17
KTP Vegitables,Green Chilly-Veg,Kg,64.0,2023-01-17
KTP Vegitables,Potato-Veg,Kg,35.0,2023-01-17
KTP Vegitables,Cucumber-veg,Kg,40.0,2023-01-17
Isha Fresh Vegitables (Hisham),Parsely- Isga Vegitable,Kg,220.0,2023-01-17
Local Purchase,cabbage-veg,Kg,20.0,2023-01-18
KTP Vegitables,Tomato-Veg,Kg,34.0,2023-01-19
Local Purchase,Chicken-Whole-Staff,Kg,112.8,2023-01-20
KTP Vegitables,Capcicum-Veg,Kg,64.0,2023-01-21
KTP Vegitables,Lemon-Veg,Kg,58.0,2023-01-21
Isha Fresh Vegitables (Hisham),Parsely- Isga Vegitable,Kg,210.0,2023-01-21
Five Star Traders,Black Grapes,Kg,400.0,2023-01-21
Five Star Traders,Coriander Powder-loose,Kg,180.0,2023-01-21
Five Star Traders,Palm Oil - Refined Oil,Pkt,95.0,2023-01-21
Local Purchase-Petrol,Petrol-Nayara,Ltr,106.69,2023-01-22
City Mart Supermarket,Curd-Sheethal-400g,Pkt,30.0,2023-01-23
KTP Vegitables,Tomato-Veg,Kg,36.0,2023-01-22
KTP Vegitables,Green Chilly-Veg,Kg,54.0,2023-01-22
KTP Vegitables,Onion-Veg,Kg,27.0,2023-01-23
Five Star Traders,Tandoori Chicken Masala-Bakers,Pkt,74.0,2023-01-23
MBS Traders,Paper Glass,Pkt,80.0,2023-01-24
Babu Palakkad,Butter,Kg,380.0,2023-01-24
Local Purchase,Chicken-Whole-Staff,Kg,101.96,2023-01-25
KTP Vegitables,Potato-Veg,Kg,34.0,2023-01-26
KTP Vegitables,brinjal-veg,Kg,50.0,2023-01-26
KTP Vegitables,bottle gourd,Kg,30.0,2023-01-27
Five Star Traders,Turmeric Powder,Kg,140.0,2023-01-27
Five Star Traders,Coriander Powder-loose,Kg,172.0,2023-01-27
AK Chicken Adakkaputhur,Bornless Chicken- Adakkaputhur,Kg,265.0,2023-01-27
KTP Vegitables,Capcicum-Veg,Kg,68.18,2023-01-28
MBS Traders,plastic cover-HM- 5kg,Pkt,170.0,2023-01-28
Five Star Traders,Palm Oil - Refined Oil,Pkt,93.5,2023-01-28
Local Purchase,Ice cube,Pkt,60.0,2023-01-28
KTP Vegitables,Onion-Veg,Kg,26.0,2023-01-29
KTP Vegitables,Garlic-Veg,Kg,58.0,2023-01-30
Local Purchase,Mustard-Oil,Pkt,100.0,2023-01-31
Local Purchase,Brush-Wash-Basin,Nos,50.0,2023-01-31
Local Purchase,Fryer Basket,Nos,900.0,2023-01-31
Loocos Pizza CPY,Ice cube,Kg,20.0,2023-01-31
Loocos Pizza CPY,Maida(Porotta 50kg),Kg,42.0,2023-01-31
Loocos Pizza CPY,Milk-Sheethal-450ml,Pkt,25.0,2023-01-31
Loocos Pizza CPY,Mustard-Oil,Pkt,100.0,2023-01-31
Loocos Pizza CPY,Palm Oil - Refined Oil,Pkt,93.5,2023-01-31
Loocos Pizza CPY,paneer,Kg,270.0,2023-01-31
Loocos Pizza CPY,Tea Loose,Kg,200.0,2023-01-31
Loocos Pizza CPY,Paper Glass,Pkt,65.0,2023-01-31
Loocos Pizza CPY,Paper Straw,Pkt,35.0,2023-01-31
Loocos Pizza CPY,Papper carry bag medium,Nos,9.75,2023-01-31
Loocos Pizza CPY,Papper carry bag small,Nos,8.5,2023-01-31
Loocos Pizza CPY,Moktails Glass,Nos,8.97,2023-01-31
Loocos Pizza CPY,Pasta Container Black,Nos,7.8,2023-01-31
Loocos Pizza CPY,Pizza Premix,Kg,205.0,2023-01-31
Loocos Pizza CPY,Pizza sauce premix,Kg,283.5,2023-01-31
Loocos Pizza CPY,Puramate Pasta-Penne Rigatte 500g,Nos,68.0,2023-01-31
Loocos Pizza CPY,salt powder,Pkt,10.0,2023-01-31
Loocos Pizza CPY,Sugar-Loose,Kg,38.5,2023-01-31
Loocos Pizza CPY,Sumeru Nuggets Premium 1Kg,Pkt,333.76,2023-01-31
Loocos Pizza CPY,Tandoori Chicken Masala-Bakers,Pkt,74.0,2023-01-31
Loocos Pizza CPY,Tripod,Nos,1.25,2023-01-31
Loocos Pizza CPY,Veeba Gouda Flavoured Dressing,Nos,210.0,2023-01-31
Loocos Pizza CPY,Veeba T. Ketchup 1.2KG,Nos,98.56,2023-01-31
Loocos Pizza CPY,Masoor-Red,Kg,95.0,2023-01-31
Loocos Pizza CPY,MilkyMist-Mozzarella Cheese-shredded-2kg,Pkt,919.68,2023-01-31
Lakhsyam Foods,Brownie,Kg,403.2,2023-01-18
Lakhsyam Foods,French Fries Box,Nos,5.02,2023-01-18
Lakhsyam Foods,Pasta Container Black,Nos,9.2,2023-01-18
Lakhsyam Foods,Tripod,Nos,1.48,2023-01-18
Loocos Pizza CPY,French Fries Box,Nos,5.02,2023-02-28
Loocos Pizza CPY,Wooden Spoon-110mm,Nos,0.78,2023-02-28
Loocos Pizza CPY,Wooden Spoon-160mm,Nos,0.98,2023-02-28
Loocos Pizza CPY,AMUL Mozzarella Diced 1Kg,Kg,459.0,2023-02-28
Loocos Pizza CPY,Atta Loose,Kg,41.5,2023-02-28
Loocos Pizza CPY,Black Grapes,Kg,400.0,2023-02-28
Loocos Pizza CPY,Bornless Chicken- Adakkaputhur,Kg,270.0,2023-02-28
Loocos Pizza CPY,Brownie,Kg,403.2,2023-02-28
Loocos Pizza CPY,Cherry,Kg,250.0,2023-02-28
Loocos Pizza CPY,Chicken Kheema  Masala,Kg,651.0,2023-02-28
Loocos Pizza CPY,Chicken Kheema,Kg,259.0,2023-02-28
Loocos Pizza CPY,Chicken Masala,Grams,0.26,2023-02-28
Loocos Pizza CPY,DVC BLUE OCCEAN FLV SYRUP 750ML,Ltr,621.34,2023-02-28
Loocos Pizza CPY,DVC Green Apple 750 ML,Ltr,621.34,2023-02-28
Loocos Pizza CPY,DVC MOJITO MINT 750ML,Grams,0.58,2023-02-28
Loocos Pizza CPY,Dried Yeast,Kg,0.34,2023-02-28
Loocos Pizza CPY,Coriander Powder-loose,Kg,172.0,2023-02-28
Narayana Traders,Maida(Porotta 50kg),Pkt,2100.0,2023-02-09
Lakhsyam Foods,French Fries Box,Nos,5.01,2023-02-20
Lakhsyam Foods,Pasta Container Black,Nos,9.02,2023-02-20
Essar Associates,Mirinda 750ml pet,Case,825.11,2023-02-23
Ranjith Loocos,Papper carry bag medium,Nos,9.75,2023-02-02
Ranjith Loocos,Papper carry bag small,Nos,8.5,2023-02-02
Ranjith Loocos,Papper carry bag small,Nos,8.0,2023-02-27
Ranjith Loocos,Papper carry bag medium,Nos,9.0,2023-02-27
Ranjith Loocos,Papper carry bag large,Nos,11.5,2023-02-27
KTP Vegitables,Lemon-Veg,Kg,50.0,2023-02-01
KTP Vegitables,Pineapple-Veg,Kg,49.6,2023-02-01
KTP Vegitables,Cauli Flower-veg,Kg,33.75,2023-02-02
Five Star Traders,Coriander Powder-loose,Kg,148.0,2023-02-02
Five Star Traders,Chicken Masala,Pkt,27.0,2023-02-02
Five Star Traders,Masoor-Red,Kg,95.0,2023-02-02
Local Purchase,Chicken-Whole-Staff,Kg,108.0,2023-02-02
Local Purchase,cockroach killer chalk,Nos,15.0,2023-02-02
AK Chicken Adakkaputhur,chicken kheema-Adakkaputhur,Kg,168.0,2023-02-04
Five Star Traders,Tea Loose,Kg,190.0,2023-02-04
Local Purchase,Agarbathi-Small,Pkt,9.0,2023-02-04
KTP Vegitables,Onion-Veg,Kg,23.0,2023-02-04
KTP Vegitables,Capcicum-Veg,Kg,65.0,2023-02-04
KTP Vegitables,Lemon-Veg,Kg,48.0,2023-02-04
KTP Vegitables,Capcicum-Veg,Kg,70.0,2023-02-05
KTP Vegitables,Green Chilly-Veg,Kg,44.0,2023-02-05
KTP Vegitables,Garlic-Veg,Kg,55.0,2023-02-06
KTP Vegitables,Lemon-Veg,Kg,54.0,2023-02-06
Five Star Traders,Palm Oil - Refined Oil,Pkt,94.5,2023-02-06
Five Star Traders,Soap Powder-500g,Pkt,30.0,2023-02-06
KTP Vegitables,Beans-veg,Kg,40.0,2023-02-07
Five Star Traders,Coriander Powder-loose,Kg,160.0,2023-02-07
Isha Fresh Vegitables (Hisham),Basil-fresh-Isha Vegitables,Kg,620.0,2023-02-07
