Date,Type,Item Type,Name,Order Quantity,Consumable Cheese per item,Total Consumable Cheese
2025-04-27,POS,item,Tender Coconut,1.0,0.0,0.0
2025-04-27,POS,item,Watermelon Juice,2.0,0.0,0.0
2025-04-26,POS,item,2 Medium Non-veg@699,1.0,150.0,150.0
2025-04-26,POS,item,12 Inch - Large Pizza,6.0,120.0,720.0
2025-04-26,POS,item,Non Veg Meal For 4,1.0,120.0,120.0
2025-04-26,POS,item,2 Regular Non-veg@389,4.0,80.0,320.0
2025-04-26,POS,item,9 Inch - Medium Pizza,8.0,75.0,600.0
2025-04-26,Swiggy,item,9 Inch - Medium Pizza,2.0,75.0,150.0
2025-04-26,POS,item,Super Saver Meal Medium,1.0,75.0,75.0
2025-04-26,POS,item,7 Inch - Regular Pizza,14.0,40.0,560.0
2025-04-26,Swiggy,item,7 Inch - Regular Pizza,5.0,40.0,200.0
2025-04-26,POS,item,Delicious Combo Delight,1.0,40.0,40.0
2025-04-26,POS,item,Garlic Bread Supreme [veg],1.0,40.0,40.0
2025-04-26,POS,item,Garlic Bread With Cheese,3.0,40.0,120.0
2025-04-26,Swiggy,item,Garlic Bread With Cheese,1.0,40.0,40.0
2025-04-26,POS,item,Super Saver Meal Regular,1.0,40.0,40.0
2025-04-26,POS,item,Combo Delight Non-Veg,1.0,20.0,20.0
2025-04-26,POS,item,7up @50rs,3.0,0.0,0.0
2025-04-26,POS,item,7up@45rs,4.0,0.0,0.0
2025-04-26,POS,item,Brownie,3.0,0.0,0.0
2025-04-26,POS,item,Cheesy Fries,1.0,0.0,0.0
2025-04-26,POS,item,Chicken Nuggets,1.0,0.0,0.0
2025-04-26,POS,item,Chicken Pasta,1.0,0.0,0.0
2025-04-26,POS,item,Chikku Shake,1.0,0.0,0.0
2025-04-26,Swiggy,item,Chipotle Dip,1.0,0.0,0.0
2025-04-26,POS,item,Chocolate Shake,3.0,0.0,0.0
2025-04-26,POS,item,French Fries,2.0,0.0,0.0
2025-04-26,POS,item,Fresh Lime Juice,4.0,0.0,0.0
2025-04-26,POS,item,Green Apple,2.0,0.0,0.0
2025-04-26,POS,item,Mdew 330ml Can,1.0,0.0,0.0
2025-04-26,POS,item,Mineral Water,6.0,0.0,0.0
2025-04-26,POS,item,Pepsi 250ml Pet,1.0,0.0,0.0
2025-04-26,POS,item,Pepsi 330ml Can,1.0,0.0,0.0
2025-04-26,POS,item,Pepsi@45rs,3.0,0.0,0.0
2025-04-26,POS,item,Pineapple Juice,1.0,0.0,0.0
2025-04-26,POS,item,Regular Chicken Burger,3.0,0.0,0.0
2025-04-26,POS,item,Slice 200ml,2.0,0.0,0.0
2025-04-26,POS,item,Soft Drink,3.0,0.0,0.0
2025-04-26,POS,item,Spicy Chicken Zinger Burger,3.0,0.0,0.0
2025-04-26,POS,addon,Super Saver Meal Medium-Extra Cheese,1.0,0.0,0.0
2025-04-26,POS,item,Tender Coconut,2.0,0.0,0.0
2025-04-26,POS,item,Watermelon Juice,1.0,0.0,0.0
2025-04-25,POS,item,12 Inch - Large Pizza,2.0,120.0,240.0
2025-04-25,Swiggy,item,12 Inch - Large Pizza,1.0,120.0,120.0
2025-04-25,POS,item,Non Veg Meal For 4,2.0,120.0,240.0
2025-04-25,POS,item,2 Regular Non-veg@389,1.0,80.0,80.0
2025-04-25,POS,item,9 Inch - Medium Pizza,2.0,75.0,150.0
2025-04-25,POS,item,Non Veg Meal For 2,1.0,75.0,75.0
2025-04-25,POS,item,Super Saver Meal Medium,2.0,75.0,150.0
2025-04-25,POS,item,7 Inch - Regular Pizza,13.0,40.0,520.0
2025-04-25,Swiggy,item,7 Inch - Regular Pizza,5.0,40.0,200.0
2025-04-25,POS,item,Garlic Bread With Cheese,1.0,40.0,40.0
2025-04-25,POS,item,Super Saver Meal Regular,1.0,40.0,40.0
2025-04-25,Swiggy,addon,7 Inch - Regular Pizza -Extra Cheese,1.0,20.0,20.0
2025-04-25,POS,item,7up 250ml Pet,2.0,0.0,0.0
2025-04-25,POS,item,7up @50rs,1.0,0.0,0.0
2025-04-25,POS,item,Big Slice Of Pizza,2.0,0.0,0.0
2025-04-25,POS,item,Blue Mojito,1.0,0.0,0.0
2025-04-25,Swiggy,item,Blue Mojito,1.0,0.0,0.0
2025-04-25,POS,item,Brownie With Ice Cream,1.0,0.0,0.0
2025-04-25,POS,item,Chicken Nuggets,3.0,0.0,0.0
2025-04-25,POS,item,Chicken Pasta,2.0,0.0,0.0
2025-04-25,POS,item,Chicken Popcorn,1.0,0.0,0.0
2025-04-25,POS,item,French Fries,2.0,0.0,0.0
2025-04-25,POS,item,Fresh Lime Juice,5.0,0.0,0.0
2025-04-25,Swiggy,item,Garlic Bread,1.0,0.0,0.0
2025-04-25,POS,item,Green Apple,2.0,0.0,0.0
2025-04-25,POS,item,Mdew 250ml Pet,1.0,0.0,0.0
2025-04-25,POS,item,Mineral Water,1.0,0.0,0.0
2025-04-25,POS,item,Mint Lime Juice,4.0,0.0,0.0
2025-04-25,POS,item,Pepsi 250ml Pet,3.0,0.0,0.0
2025-04-25,POS,item,Pepsi@50rs,2.0,0.0,0.0
2025-04-25,POS,item,Pineapple Juice,5.0,0.0,0.0
2025-04-25,POS,item,Potato Wedges,1.0,0.0,0.0
2025-04-25,POS,item,Soft Drink,3.0,0.0,0.0
2025-04-25,POS,item,Special Discount,0.0,0.0,0.0
2025-04-25,Swiggy,item,Veg Pasta,1.0,0.0,0.0
2025-04-25,POS,item,Watermelon Juice,1.0,0.0,0.0
2025-04-24,POS,item,2 Medium Veg@649,1.0,150.0,150.0
2025-04-24,POS,item,12 Inch - Large Pizza,4.0,120.0,480.0
2025-04-24,POS,item,Veg Meal For 4,1.0,120.0,120.0
2025-04-24,POS,item,2 Regular Non-veg@389,3.0,80.0,240.0
2025-04-24,POS,item,9 Inch - Medium Pizza,7.0,75.0,525.0
2025-04-24,Swiggy,item,9 Inch - Medium Pizza,3.0,75.0,225.0
2025-04-24,POS,item,7 Inch - Regular Pizza,7.0,40.0,280.0
2025-04-24,Swiggy,item,7 Inch - Regular Pizza,7.0,40.0,280.0
2025-04-24,POS,item,Garlic Bread With Cheese,1.0,40.0,40.0
2025-04-24,POS,item,7up 250ml Pet,3.0,0.0,0.0
2025-04-24,POS,item,7up @50rs,3.0,0.0,0.0
2025-04-24,POS,item,7up@45rs,1.0,0.0,0.0
2025-04-24,POS,item,Big Slice Of Pizza,2.0,0.0,0.0
2025-04-24,Swiggy,item,Blue Mojito,1.0,0.0,0.0
2025-04-24,POS,item,Brownie,1.0,0.0,0.0
2025-04-24,POS,item,Butterscotch Sundae,2.0,0.0,0.0
2025-04-24,POS,item,Chicken Nuggets,1.0,0.0,0.0
2025-04-24,POS,item,Chicken Pasta,7.0,0.0,0.0
2025-04-24,POS,item,Chicken Popcorn,1.0,0.0,0.0
2025-04-24,POS,item,Chikku Shake,2.0,0.0,0.0
2025-04-24,POS,item,French Fries,5.0,0.0,0.0
2025-04-24,Swiggy,item,French Fries,1.0,0.0,0.0
2025-04-24,POS,item,Loaded Fries,3.0,0.0,0.0
2025-04-24,POS,item,Mdew 330ml Can,1.0,0.0,0.0
2025-04-24,POS,item,Mineral Water,1.0,0.0,0.0
2025-04-24,POS,item,Pepsi 250ml Pet,1.0,0.0,0.0
2025-04-24,POS,item,Pepsi@45rs,2.0,0.0,0.0
2025-04-24,POS,item,Pepsi@50rs,1.0,0.0,0.0
2025-04-24,POS,item,Peri Peri Dip,1.0,0.0,0.0
2025-04-24,Swiggy,item,Potato Wedges,1.0,0.0,0.0
2025-04-24,POS,item,Regular Chicken Burger,1.0,0.0,0.0
2025-04-24,POS,item,Slice 200ml,1.0,0.0,0.0
2025-04-24,POS,item,Soft Drink,3.0,0.0,0.0
2025-04-24,POS,item,Veg Pasta,1.0,0.0,0.0
2025-04-23,POS,item,12 Inch - Large Pizza,3.0,120.0,360.0
2025-04-23,Swiggy,item,12 Inch - Large Pizza,1.0,120.0,120.0
2025-04-23,POS,item,9 Inch - Medium Pizza,3.0,75.0,225.0
2025-04-23,Swiggy,item,9 Inch - Medium Pizza,1.0,75.0,75.0
2025-04-23,POS,item,Super Saver Meal Medium,1.0,75.0,75.0
2025-04-23,POS,item,7 Inch - Regular Pizza,9.0,40.0,360.0
2025-04-23,Swiggy,item,7 Inch - Regular Pizza,2.0,40.0,80.0
2025-04-23,POS,item,Super Saver Meal Regular,2.0,40.0,80.0
2025-04-23,Swiggy,addon,9 Inch - Medium Pizza -Extra Cheese,1.0,38.0,38.0
2025-04-23,POS,item,7up 250ml Pet,1.0,0.0,0.0
2025-04-23,POS,item,7up @50rs,1.0,0.0,0.0
2025-04-23,POS,item,7up@45rs,2.0,0.0,0.0
2025-04-23,POS,item,Big Slice Of Pizza,3.0,0.0,0.0
2025-04-23,POS,item,Blue Mojito,1.0,0.0,0.0
2025-04-23,Swiggy,item,Blue Mojito,1.0,0.0,0.0
2025-04-23,Swiggy,item,Cheesy Fries,1.0,0.0,0.0
2025-04-23,POS,item,Chicken Bbq Wings,1.0,0.0,0.0
2025-04-23,POS,item,Chicken Nuggets,1.0,0.0,0.0
2025-04-23,Swiggy,item,Chicken Nuggets,1.0,0.0,0.0
2025-04-23,POS,item,Chicken Pasta,3.0,0.0,0.0
2025-04-23,Swiggy,item,Chicken Pasta,1.0,0.0,0.0
2025-04-23,POS,item,French Fries,5.0,0.0,0.0
2025-04-23,Swiggy,item,French Fries,2.0,0.0,0.0
2025-04-23,Swiggy,item,Fresh Garden Mint,1.0,0.0,0.0
2025-04-23,Swiggy,item,Garlic Bread,1.0,0.0,0.0
2025-04-23,POS,item,Loaded Fries,1.0,0.0,0.0
2025-04-23,POS,item,Mineral Water,1.0,0.0,0.0
2025-04-23,POS,item,Mint Lime Juice,2.0,0.0,0.0
2025-04-23,POS,item,Pepsi 250ml Pet,1.0,0.0,0.0
2025-04-23,POS,item,Pepsi@50rs,2.0,0.0,0.0
2025-04-23,POS,item,Slice 200ml,1.0,0.0,0.0
2025-04-23,POS,item,Soda,2.0,0.0,0.0
2025-04-23,POS,item,Veg Burger,1.0,0.0,0.0
2025-04-23,POS,item,Veg Pasta,1.0,0.0,0.0
2025-04-23,Swiggy,item,Veg Pasta,1.0,0.0,0.0
2025-04-22,POS,item,2 Medium Non-veg@699,1.0,150.0,150.0
2025-04-22,POS,item,12 Inch - Large Pizza,3.0,120.0,360.0
2025-04-22,POS,item,2 Regular Non-veg@389,5.0,80.0,400.0
2025-04-22,POS,item,9 Inch - Medium Pizza,5.0,75.0,375.0
2025-04-22,Swiggy,item,9 Inch - Medium Pizza,2.0,75.0,150.0
2025-04-22,POS,item,7 Inch - Regular Pizza,11.0,40.0,440.0
2025-04-22,Swiggy,item,7 Inch - Regular Pizza,9.0,40.0,360.0
2025-04-22,POS,item,Fantastic Fun Meal,1.0,40.0,40.0
2025-04-22,POS,item,Garlic Bread With Cheese,1.0,40.0,40.0
2025-04-22,POS,item,Super Saver Meal Regular,1.0,40.0,40.0
2025-04-22,POS,item,7up @50rs,1.0,0.0,0.0
2025-04-22,POS,item,Brownie,3.0,0.0,0.0
2025-04-22,POS,item,Brownie With Ice Cream,1.0,0.0,0.0
2025-04-22,POS,item,Chocolate Shake,1.0,0.0,0.0
2025-04-22,POS,item,French Fries,10.0,0.0,0.0
2025-04-22,POS,item,Fresh Lime Juice,2.0,0.0,0.0
2025-04-22,POS,item,Garlic Bread,2.0,0.0,0.0
2025-04-22,POS,item,Hot Garlic Dip,2.0,0.0,0.0
2025-04-22,POS,item,Loaded Fries,4.0,0.0,0.0
2025-04-22,POS,item,Mint Lime Juice,1.0,0.0,0.0
2025-04-22,POS,item,Pepsi@45rs,1.0,0.0,0.0
2025-04-22,POS,item,Regular Chicken Burger,2.0,0.0,0.0
2025-04-22,POS,item,Slice 200ml,3.0,0.0,0.0
2025-04-22,POS,item,Soft Drink,5.0,0.0,0.0
2025-04-22,POS,item,Spicy Chicken Zinger Burger,1.0,0.0,0.0
2025-04-22,POS,item,Tender Coconut,1.0,0.0,0.0
2025-04-22,POS,item,Veg Pasta,1.0,0.0,0.0
2025-04-21,POS,item,12 Inch - Large Pizza,5.0,120.0,600.0
2025-04-21,POS,item,9 Inch - Medium Pizza,4.0,75.0,300.0
2025-04-21,Swiggy,item,9 Inch - Medium Pizza,2.0,75.0,150.0
2025-04-21,POS,item,Super Saver Meal Medium,1.0,75.0,75.0
2025-04-21,POS,item,7 Inch - Regular Pizza,12.0,40.0,480.0
2025-04-21,Swiggy,item,7 Inch - Regular Pizza,2.0,40.0,80.0
2025-04-21,POS,item,Delicious Combo Delight,1.0,40.0,40.0
2025-04-21,POS,item,Garlic Bread With Cheese,1.0,40.0,40.0
2025-04-21,Swiggy,item,Garlic Bread With Cheese,1.0,40.0,40.0
2025-04-21,POS,item,Non Veg Meal For 1,1.0,40.0,40.0
2025-04-21,Swiggy,addon,7 Inch - Regular Pizza -Extra Cheese,1.0,20.0,20.0
2025-04-21,POS,item,Combo Delight Non-Veg,3.0,20.0,60.0
2025-04-21,POS,item,7up 250ml Pet,1.0,0.0,0.0
2025-04-21,POS,item,Blue Mojito,1.0,0.0,0.0
2025-04-21,POS,item,Chicken Pasta,4.0,0.0,0.0
2025-04-21,POS,item,Chicken Popcorn,3.0,0.0,0.0
2025-04-21,POS,item,French Fries,4.0,0.0,0.0
2025-04-21,POS,item,Grapes Juice,2.0,0.0,0.0
2025-04-21,POS,item,Green Apple,1.0,0.0,0.0
2025-04-21,POS,item,Passion Fruit,2.0,0.0,0.0
2025-04-21,POS,item,Pepsi 250ml Pet,1.0,0.0,0.0
2025-04-21,POS,item,Pepsi@45rs,2.0,0.0,0.0
2025-04-21,POS,item,Pizza Upgrade,1.0,0.0,0.0
2025-04-21,POS,item,Regular Chicken Burger,11.0,0.0,0.0
2025-04-21,POS,item,Soft Drink,2.0,0.0,0.0
2025-04-21,POS,item,Strawberry,2.0,0.0,0.0
2025-04-21,POS,item,Veg Burger,1.0,0.0,0.0
2025-04-21,POS,item,12 Inch - Large Pizza,5.0,120.0,600.0
2025-04-21,POS,item,9 Inch - Medium Pizza,4.0,75.0,300.0
2025-04-21,Swiggy,item,9 Inch - Medium Pizza,2.0,75.0,150.0
2025-04-21,POS,item,Super Saver Meal Medium,1.0,75.0,75.0
2025-04-21,POS,item,7 Inch - Regular Pizza,12.0,40.0,480.0
2025-04-21,Swiggy,item,7 Inch - Regular Pizza,2.0,40.0,80.0
2025-04-21,POS,item,Delicious Combo Delight,1.0,40.0,40.0
2025-04-21,POS,item,Garlic Bread With Cheese,1.0,40.0,40.0
2025-04-21,Swiggy,item,Garlic Bread With Cheese,1.0,40.0,40.0
2025-04-21,POS,item,Non Veg Meal For 1,1.0,40.0,40.0
2025-04-21,Swiggy,addon,7 Inch - Regular Pizza -Extra Cheese,1.0,20.0,20.0
2025-04-21,POS,item,Combo Delight Non-Veg,3.0,20.0,60.0
2025-04-21,POS,item,7up 250ml Pet,1.0,0.0,0.0
2025-04-21,POS,item,Blue Mojito,1.0,0.0,0.0
2025-04-21,POS,item,Chicken Pasta,4.0,0.0,0.0
2025-04-21,POS,item,Chicken Popcorn,3.0,0.0,0.0
2025-04-21,POS,item,French Fries,4.0,0.0,0.0
2025-04-21,POS,item,Grapes Juice,2.0,0.0,0.0
2025-04-21,POS,item,Green Apple,1.0,0.0,0.0
2025-04-21,POS,item,Passion Fruit,2.0,0.0,0.0
2025-04-21,POS,item,Pepsi 250ml Pet,1.0,0.0,0.0
2025-04-21,POS,item,Pepsi@45rs,2.0,0.0,0.0
2025-04-21,POS,item,Pizza Upgrade,1.0,0.0,0.0
2025-04-21,POS,item,Regular Chicken Burger,11.0,0.0,0.0
2025-04-21,POS,item,Soft Drink,2.0,0.0,0.0
2025-04-21,POS,item,Strawberry,2.0,0.0,0.0
2025-04-21,POS,item,Veg Burger,1.0,0.0,0.0
2025-04-20,POS,item,Non Veg Meal For 6,1.0,195.0,195.0
2025-04-20,POS,item,2 Medium Non-veg@699,2.0,150.0,300.0
2025-04-20,POS,item,12 Inch - Large Pizza,3.0,120.0,360.0
2025-04-20,POS,item,2 Regular Non-veg@389,2.0,80.0,160.0
2025-04-20,POS,item,2 Regular Veg@329,1.0,80.0,80.0
2025-04-20,POS,item,9 Inch - Medium Pizza,9.0,75.0,675.0
2025-04-20,Swiggy,item,9 Inch - Medium Pizza,1.0,75.0,75.0
2025-04-20,POS,item,7 Inch - Regular Pizza,8.0,40.0,320.0
2025-04-20,Swiggy,item,7 Inch - Regular Pizza,6.0,40.0,240.0
2025-04-20,POS,item,Garlic Bread Supreme [veg],1.0,40.0,40.0
2025-04-20,POS,item,Garlic Bread Supreme[non-veg],1.0,40.0,40.0
2025-04-20,POS,item,Garlic Bread With Cheese,1.0,40.0,40.0
2025-04-20,POS,item,7up 250ml Pet,2.0,0.0,0.0
2025-04-20,POS,item,7up @50rs,1.0,0.0,0.0
2025-04-20,POS,item,7up@45rs,1.0,0.0,0.0
2025-04-20,POS,item,Blue Mojito,1.0,0.0,0.0
2025-04-20,POS,item,Brownie With Ice Cream,1.0,0.0,0.0
2025-04-20,POS,item,Chicken Nuggets,1.0,0.0,0.0
2025-04-20,POS,item,Chicken Pasta,3.0,0.0,0.0
2025-04-20,POS,item,French Fries,4.0,0.0,0.0
2025-04-20,Swiggy,item,Mango,2.0,0.0,0.0
2025-04-20,POS,item,Mint Lime Juice,2.0,0.0,0.0
2025-04-20,POS,item,Passion Fruit,1.0,0.0,0.0
2025-04-20,POS,item,Pepsi 250ml Pet,4.0,0.0,0.0
2025-04-20,POS,item,Pepsi@50rs,4.0,0.0,0.0
2025-04-20,POS,item,Pink Lady,1.0,0.0,0.0
2025-04-20,POS,item,Regular Chicken Burger,7.0,0.0,0.0
2025-04-20,POS,item,Slice 200ml,1.0,0.0,0.0
2025-04-20,POS,item,Soft Drink,2.0,0.0,0.0
2025-04-20,POS,item,Tender Coconut,1.0,0.0,0.0
2025-04-20,POS,item,Thousand Dip,1.0,0.0,0.0
2025-04-20,POS,item,Veg Burger,6.0,0.0,0.0
2025-04-19,POS,item,2 Medium Non-veg@699,4.0,150.0,600.0
2025-04-19,POS,item,12 Inch - Large Pizza,3.0,120.0,360.0
2025-04-19,POS,item,2 Regular Non-veg@389,1.0,80.0,80.0
2025-04-19,POS,item,2 Regular Veg@329,1.0,80.0,80.0
2025-04-19,POS,item,9 Inch - Medium Pizza,2.0,75.0,150.0
2025-04-19,Swiggy,item,9 Inch - Medium Pizza,1.0,75.0,75.0
2025-04-19,POS,item,Super Saver Meal Medium,1.0,75.0,75.0
2025-04-19,POS,addon,12 Inch - Large Pizza -Extra Cheese,1.0,60.0,60.0
2025-04-19,POS,item,7 Inch - Regular Pizza,7.0,40.0,280.0
2025-04-19,Swiggy,item,7 Inch - Regular Pizza,3.0,40.0,120.0
2025-04-19,POS,item,Super Saver Meal Regular,1.0,40.0,40.0
2025-04-19,POS,item,Blue Mojito,1.0,0.0,0.0
2025-04-19,POS,item,Bubble Gum,1.0,0.0,0.0
2025-04-19,POS,item,Cheesy Fries,1.0,0.0,0.0
2025-04-19,POS,item,Chicken Nuggets,2.0,0.0,0.0
2025-04-19,POS,item,Chikku Shake,3.0,0.0,0.0
2025-04-19,POS,item,French Fries,3.0,0.0,0.0
2025-04-19,POS,item,Fresh Garden Mint,1.0,0.0,0.0
2025-04-19,POS,item,Green Apple,2.0,0.0,0.0
2025-04-19,Swiggy,item,Green Apple,1.0,0.0,0.0
2025-04-19,POS,item,Loaded Fries,1.0,0.0,0.0
2025-04-19,POS,item,Mint Lime Juice,1.0,0.0,0.0
2025-04-19,POS,item,Pizza Upgrade,1.0,0.0,0.0
2025-04-19,POS,item,Roasted Chicken Salad,1.0,0.0,0.0
2025-04-19,POS,item,Soft Drink,4.0,0.0,0.0
2025-04-19,POS,item,Veg Pasta,1.0,0.0,0.0
2025-04-19,POS,item,Water Melon,1.0,0.0,0.0
2025-04-18,POS,item,2 Medium Non-veg@699,1.0,150.0,150.0
2025-04-18,POS,item,12 Inch - Large Pizza,8.0,120.0,960.0
2025-04-18,Swiggy,item,12 Inch - Large Pizza,1.0,120.0,120.0
2025-04-18,POS,item,2 Regular Non-veg@389,1.0,80.0,80.0
2025-04-18,POS,item,2 Regular Veg@329,1.0,80.0,80.0
2025-04-18,POS,item,9 Inch - Medium Pizza,2.0,75.0,150.0
2025-04-18,Swiggy,item,9 Inch - Medium Pizza,1.0,75.0,75.0
2025-04-18,POS,item,Super Saver Meal Medium,2.0,75.0,150.0
2025-04-18,POS,item,7 Inch - Regular Pizza,9.0,40.0,360.0
2025-04-18,Swiggy,item,7 Inch - Regular Pizza,6.0,40.0,240.0
2025-04-18,POS,item,Delicious Combo Delight,1.0,40.0,40.0
2025-04-18,POS,item,Super Saver Meal Regular,4.0,40.0,160.0
2025-04-18,Swiggy,addon,7 Inch - Regular Pizza -Extra Cheese,1.0,20.0,20.0
2025-04-18,POS,item,Combo Delight Non-Veg,1.0,20.0,20.0
2025-04-18,POS,item,7up 250ml Pet,4.0,0.0,0.0
2025-04-18,POS,item,7up @50rs,1.0,0.0,0.0
2025-04-18,POS,item,7up@45rs,1.0,0.0,0.0
2025-04-18,POS,item,Blue Mojito,2.0,0.0,0.0
2025-04-18,POS,item,Brownie With Ice Cream,1.0,0.0,0.0
2025-04-18,POS,item,Cheese N Macaroni Salad,1.0,0.0,0.0
2025-04-18,POS,item,Cheesy Fries,1.0,0.0,0.0
2025-04-18,POS,item,Chicken Nuggets,1.0,0.0,0.0
2025-04-18,Swiggy,item,Chicken Nuggets,1.0,0.0,0.0
2025-04-18,POS,item,Chicken Pasta,3.0,0.0,0.0
2025-04-18,POS,item,French Fries,2.0,0.0,0.0
2025-04-18,Swiggy,item,French Fries,1.0,0.0,0.0
2025-04-18,POS,item,Fresh Lime Juice,5.0,0.0,0.0
2025-04-18,POS,item,Garlic Bread,1.0,0.0,0.0
2025-04-18,POS,item,Green Apple,4.0,0.0,0.0
2025-04-18,POS,item,Loaded Fries,1.0,0.0,0.0
2025-04-18,POS,item,Mineral Water,3.0,0.0,0.0
2025-04-18,POS,item,Passion Fruit,1.0,0.0,0.0
2025-04-18,POS,item,Peri Peri Dip,2.0,0.0,0.0
2025-04-18,POS,item,Pineapple Juice,2.0,0.0,0.0
2025-04-18,POS,item,Regular Chicken Burger,1.0,0.0,0.0
2025-04-18,POS,item,Slice 200ml,3.0,0.0,0.0
2025-04-18,POS,item,Soda,2.0,0.0,0.0
2025-04-18,POS,item,Soft Drink,2.0,0.0,0.0
2025-04-18,POS,item,Spicy Chicken Zinger Burger,5.0,0.0,0.0
2025-04-18,POS,item,Thousand Dip,1.0,0.0,0.0
2025-04-18,POS,item,Veg Pasta,1.0,0.0,0.0
2025-04-17,POS,item,Non Veg Meal For 6,1.0,195.0,195.0
2025-04-17,POS,item,2 Medium Non-veg@699,3.0,150.0,450.0
2025-04-17,POS,item,2 Medium Veg@649,1.0,150.0,150.0
2025-04-17,POS,item,12 Inch - Large Pizza,6.0,120.0,720.0
2025-04-17,POS,item,2 Regular Non-veg@389,1.0,80.0,80.0
2025-04-17,POS,item,9 Inch - Medium Pizza,3.0,75.0,225.0
2025-04-17,Swiggy,item,9 Inch - Medium Pizza,1.0,75.0,75.0
2025-04-17,POS,item,Non Veg Meal For 2,1.0,75.0,75.0
2025-04-17,POS,item,Super Saver Meal Medium,1.0,75.0,75.0
2025-04-17,POS,item,7 Inch - Regular Pizza,10.0,40.0,400.0
2025-04-17,Swiggy,item,7 Inch - Regular Pizza,5.0,40.0,200.0
2025-04-17,POS,item,Garlic Bread Supreme[non-veg],1.0,40.0,40.0
2025-04-17,POS,item,Garlic Bread With Cheese,3.0,40.0,120.0
2025-04-17,Swiggy,item,Garlic Bread With Cheese,1.0,40.0,40.0
2025-04-17,POS,item,Super Saver Meal Regular,2.0,40.0,80.0
2025-04-17,POS,item,7up 250ml Pet,4.0,0.0,0.0
2025-04-17,POS,item,7up@45rs,1.0,0.0,0.0
2025-04-17,Swiggy,item,Blue Mojito,2.0,0.0,0.0
2025-04-17,POS,item,Brownie With Ice Cream,1.0,0.0,0.0
2025-04-17,Swiggy,item,Bubble Gum,1.0,0.0,0.0
2025-04-17,POS,item,Burger Combo @ 169,4.0,0.0,0.0
2025-04-17,POS,item,Burger Combo @ 199,1.0,0.0,0.0
2025-04-17,POS,item,Chicken Nuggets,2.0,0.0,0.0
2025-04-17,POS,item,Chicken Pasta,1.0,0.0,0.0
2025-04-17,POS,item,Chocolate Shake,2.0,0.0,0.0
2025-04-17,POS,item,French Fries,6.0,0.0,0.0
2025-04-17,POS,item,Loaded Fries,2.0,0.0,0.0
2025-04-17,Swiggy,item,Mango,1.0,0.0,0.0
2025-04-17,POS,item,Mineral Water,4.0,0.0,0.0
2025-04-17,POS,item,Mixed Chicken Salad,1.0,0.0,0.0
2025-04-17,POS,addon,Non Veg Meal For 2-Extra Cheese,1.0,0.0,0.0
2025-04-17,POS,item,Pepsi 250ml Pet,2.0,0.0,0.0
2025-04-17,POS,item,Pepsi@45rs,1.0,0.0,0.0
2025-04-17,POS,item,Pineapple Juice,3.0,0.0,0.0
2025-04-17,POS,item,Pizza Upgrade,1.0,0.0,0.0
2025-04-17,POS,item,Regular Chicken Burger,2.0,0.0,0.0
2025-04-17,POS,item,Sizzling Brownie,1.0,0.0,0.0
2025-04-17,POS,item,Slice 200ml,3.0,0.0,0.0
2025-04-17,POS,item,Strawberry,1.0,0.0,0.0
2025-04-16,POS,item,12 Inch - Large Pizza,3.0,120.0,360.0
2025-04-16,POS,item,Veg Meal For 4,1.0,120.0,120.0
2025-04-16,POS,item,2 Regular Non-veg@389,1.0,80.0,80.0
2025-04-16,POS,item,9 Inch - Medium Pizza,8.0,75.0,600.0
2025-04-16,Swiggy,item,9 Inch - Medium Pizza,3.0,75.0,225.0
2025-04-16,POS,item,7 Inch - Regular Pizza,14.0,40.0,560.0
2025-04-16,Swiggy,item,7 Inch - Regular Pizza,3.0,40.0,120.0
2025-04-16,POS,item,Delicious Combo Delight,1.0,40.0,40.0
2025-04-16,POS,item,Garlic Bread With Cheese,3.0,40.0,120.0
2025-04-16,POS,item,Super Saver Meal Regular,1.0,40.0,40.0
2025-04-16,POS,item,Combo Delight Non-Veg,3.0,20.0,60.0
2025-04-16,POS,item,7up 250ml Pet,1.0,0.0,0.0
2025-04-16,POS,item,7up @50rs,2.0,0.0,0.0
2025-04-16,POS,item,7up@45rs,1.0,0.0,0.0
2025-04-16,POS,item,Blue Mojito,1.0,0.0,0.0
2025-04-16,POS,item,Burger Combo @ 169,3.0,0.0,0.0
2025-04-16,POS,item,Burger Combo @ 179,1.0,0.0,0.0
2025-04-16,Swiggy,item,Cheese N Macaroni Salad,1.0,0.0,0.0
2025-04-16,POS,item,Cheesy Fries,1.0,0.0,0.0
2025-04-16,Swiggy,item,Cheesy Fries,1.0,0.0,0.0
2025-04-16,POS,item,Chicken Nuggets,2.0,0.0,0.0
2025-04-16,POS,item,Chicken Pasta,2.0,0.0,0.0
2025-04-16,POS,item,Chikku Shake,2.0,0.0,0.0
2025-04-16,POS,item,Chocolate Shake,2.0,0.0,0.0
2025-04-16,POS,item,French Fries,4.0,0.0,0.0
2025-04-16,Swiggy,item,French Fries,1.0,0.0,0.0
2025-04-16,POS,item,Fresh Lime Juice,1.0,0.0,0.0
2025-04-16,Swiggy,item,Garlic Bread,1.0,0.0,0.0
2025-04-16,POS,item,Loaded Fries,3.0,0.0,0.0
2025-04-16,Swiggy,item,Mango,1.0,0.0,0.0
2025-04-16,POS,item,Mdew 250ml Pet,1.0,0.0,0.0
2025-04-16,POS,item,Mdew 330ml Can,2.0,0.0,0.0
